SampleID,Taxon,BHC,BHC percent within sample,Lifestyle,Index
37035_2#20,Streptococcus,10.496255640474443,2.6320174007000317,Urban,T2
37035_2#21,Streptococcus,0.8375487029798236,0.42535344534814057,Urban,T2
37035_2#23,Streptococcus,4.612614503058481,1.6091775849953982,Urban,T2
37035_2#24,Streptococcus,1.7957607303104335,0.9494592932678949,Urban,T2
37035_2#25,Streptococcus,4.844443353633056,1.4179156394374097,Urban,T2
37035_2#26,Streptococcus,6.756480392921118,1.6757692597700693,Urban,T2
37035_2#27,Streptococcus,0.9076499110418725,0.25543486091313894,Urban,T2
37035_2#28,Streptococcus,1.2871029220248817,0.7481686742867673,Urban,T2
37035_2#29,Streptococcus,0.8420568292250376,0.25858641193323595,Urban,T2
37035_2#2,Streptococcus,7.252711405272449,1.93715312124973,Urban,T2
37035_2#30,Streptococcus,2.94399885759487,0.9473070659567836,Urban,T2
37035_2#31,Streptococcus,5.432216902479218,1.4476328410325126,Urban,T2
37035_2#32,Streptococcus,17.726348227886728,4.526640255526799,Urban,T2
37035_2#3,Streptococcus,7.49184110076011,2.1700406739308966,Urban,T2
37035_2#4,Streptococcus,9.69235178951225,2.5167350346389608,Urban,T2
37035_2#5,Streptococcus,2.7390891983587733,0.9015829271277748,Urban,T2
37035_2#6,Streptococcus,1.112933440231435,0.34717099790838846,Urban,T2
37035_2#7,Streptococcus,5.356484300044148,1.9319243416530365,Urban,T2
37035_2#8,Streptococcus,4.56520160831889,1.608817371043916,Urban,T2
37035_2#9,Streptococcus,0.9805725685770167,0.34958329072434946,Urban,T2
37035_7#10,Streptococcus,0.051190052434185514,0.023680423378339734,Rural,T2
37035_7#11,Streptococcus,0.08738588964670573,0.06402811719287504,Rural,T2
37035_7#12,Streptococcus,0.009028063821852684,0.007651558124137229,Rural,T2
37035_7#13,Streptococcus,0.02613127098498808,0.013908699944131651,Rural,T2
37035_7#14,Streptococcus,0.5218884665561901,0.5312259919092334,Rural,T2
37035_7#15,Streptococcus,0.7322900890628611,0.7762191984316837,Rural,T2
37035_7#16,Streptococcus,0.029755148505336778,0.01483052360577612,Rural,T2
37035_7#17,Streptococcus,2.874494587598554,2.0829579363811113,Rural,T2
37035_7#19,Streptococcus,0.09873339904360068,0.08157706253728353,Rural,T2
37035_7#1,Streptococcus,0.0036772425898959874,0.0032991211031790308,Rural,T2
37035_7#20,Streptococcus,0.013526473043543626,0.017841050908472534,Rural,T2
37035_7#21,Streptococcus,0.37758425600380124,0.3171216709829423,Rural,T2
37035_7#22,Streptococcus,0.3738292834804003,0.2602335670645567,Rural,T2
37035_7#23,Streptococcus,1.6281038435802753,1.2911076512143387,Rural,T2
37035_7#24,Streptococcus,2.431644461554649,1.1387303478905038,Rural,T2
37035_7#25,Streptococcus,0.5769210710912517,0.20928574539434844,Rural,T2
37035_7#2,Streptococcus,0.07117724761395952,0.06861924206830242,Rural,T2
37035_7#3,Streptococcus,0.7527197257663396,0.6228790885738595,Rural,T2
37035_7#4,Streptococcus,0.09503926690534106,0.08994546160812598,Rural,T2
37035_7#5,Streptococcus,0.049688196094683536,0.028742330483157472,Rural,T2
37035_7#6,Streptococcus,6.830223141765399,3.3093745473069056,Rural,T2
37035_7#7,Streptococcus,0.03761910196780317,0.024800009499124042,Rural,T2
37035_7#8,Streptococcus,0.012523124374545207,0.0058395511000637395,Rural,T2
37035_7#9,Streptococcus,0.0013137929230605172,0.0006409100853341319,Rural,T2
37082_1#10,Streptococcus,1.0261509948430054,0.5064178552219452,Urban,T2
37082_1#11,Streptococcus,2.992773853136666,1.235635716225288,Urban,T2
37082_1#12,Streptococcus,9.351051632847687,2.493057592531627,Urban,T2
37082_1#13,Streptococcus,4.818586163066231,1.4949181099818718,Urban,T2
37082_1#14,Streptococcus,3.7491908573120614,1.27575919057029,Urban,T2
37082_1#15,Streptococcus,4.080532826605702,1.4142552667661166,Urban,T2
37082_1#16,Streptococcus,0.9959757971596329,0.48301209418110974,Urban,T2
37082_1#17,Streptococcus,0.3074852809360233,0.12731247413765215,Urban,T2
37082_1#18,Streptococcus,2.783649360883967,1.0386769213980958,Urban,T2
37082_1#19,Streptococcus,0.9964353550843215,0.31345488148960937,Urban,T2
37082_1#20,Streptococcus,17.710301416901196,6.093339055797893,Urban,T2
37082_1#21,Streptococcus,5.112239697586112,1.3585508336546692,Urban,T2
37082_1#22,Streptococcus,7.765591637617618,3.099959070917972,Urban,T2
37082_1#23,Streptococcus,3.2627701748154783,0.8391149116533815,Urban,T2
37082_1#24,Streptococcus,2.479028777535903,1.1591357918760883,Urban,T2
37082_1#25,Streptococcus,5.319038313542647,1.8883124498570416,Urban,T2
37082_1#26,Streptococcus,0.7111872949679238,0.19010403069795098,Urban,T2
37082_1#27,Streptococcus,6.018281848520811,2.0528704506429554,Urban,T2
37082_1#28,Streptococcus,6.658387609877359,2.607666033747524,Urban,T2
37082_1#29,Streptococcus,13.376861295575582,5.48517196699806,Urban,T2
37082_1#30,Streptococcus,5.162324476655878,1.2259347822923405,Urban,T2
37082_1#31,Streptococcus,14.809113179639755,2.9540660134117593,Urban,T2
37082_1#32,Streptococcus,3.6500908270354064,1.8919225903272978,Urban,T2
37082_1#9,Streptococcus,6.923459787180494,2.841417036179517,Urban,T2
37082_2#10,Streptococcus,7.080889871514664,2.8777604272881865,Urban,T2
37082_2#11,Streptococcus,0.38678525283060744,0.19111427860566274,Urban,T2
37082_2#12,Streptococcus,2.159571236929077,0.6897201667038442,Urban,T2
37082_2#13,Streptococcus,2.1341141409410858,0.8364756096270467,Urban,T2
37082_2#14,Streptococcus,5.327426415591526,2.7188701558883266,Urban,T2
37082_2#15,Streptococcus,0.41170150284907947,0.17724422449176577,Urban,T2
37082_2#16,Streptococcus,0.251784838179741,0.22152193092226197,Rural,T2
37082_2#17,Streptococcus,0.00035390663721984294,0.000444622678614394,Rural,T2
37082_2#18,Streptococcus,0.12419587536852851,0.11108467705418466,Rural,T2
37082_2#19,Streptococcus,0.21062704471485003,0.13654523463141424,Rural,T2
37082_2#1,Streptococcus,1.6615290470022859,0.49525128721282125,Urban,T2
37082_2#20,Streptococcus,0.07499107086190271,0.03477970821629499,Rural,T2
37082_2#21,Streptococcus,2.3377607371605342,1.6903381308981353,Rural,T2
37082_2#22,Streptococcus,0.2859425854608771,0.46673972782499007,Rural,T2
37082_2#23,Streptococcus,0.01240063862056493,0.00549068330730753,Rural,T2
37082_2#24,Streptococcus,0.06006491075785416,0.04345474707475809,Rural,T2
37082_2#25,Streptococcus,1.4229400569436812,1.287018797674834,Rural,T2
37082_2#26,Streptococcus,1.0192592594444645,0.9000936903478987,Rural,T2
37082_2#27,Streptococcus,0.20180763261911133,0.1608096436212561,Rural,T2
37082_2#28,Streptococcus,0.004609204271726612,0.0025026436661496915,Rural,T2
37082_2#29,Streptococcus,0.8181311741174295,0.5640771727927563,Rural,T2
37082_2#2,Streptococcus,0.8431552353691505,0.42909908737027147,Urban,T2
37082_2#30,Streptococcus,0.1912879483592838,0.14585004057806514,Rural,T2
37082_2#31,Streptococcus,0.16998817681821132,0.15589362772297446,Rural,T2
37082_2#32,Streptococcus,1.1802762421257167,0.7727830523691852,Rural,T2
37082_2#3,Streptococcus,0.9730711191790783,0.41624353370634415,Urban,T2
37082_2#5,Streptococcus,0.08633288675727377,0.052117933012403736,Urban,T2
37082_2#6,Streptococcus,6.396336760780127,1.686352149773968,Urban,T2
37082_2#7,Streptococcus,4.3474018639428,2.203280987120515,Urban,T2
37082_2#8,Streptococcus,0.3257826408081199,0.08718342489558778,Urban,T2
37082_2#9,Streptococcus,1.1095530156496909,0.39420111845466727,Urban,T2
37082_3#10,Streptococcus,0.08107453664098843,0.051243010488961155,Rural,T2
37082_3#11,Streptococcus,5.704871172803882,2.709000673650043,Rural,T2
37082_3#12,Streptococcus,0.09525359148568356,0.06395471476602223,Rural,T2
37082_3#13,Streptococcus,2.4767707599704862,1.4255231112756042,Rural,T2
37082_3#14,Streptococcus,0.7014375980361127,0.39064930049103,Rural,T2
37082_3#15,Streptococcus,0.07292065125642712,0.07259214905061259,Rural,T2
37082_3#17,Streptococcus,0.1709902144727676,0.1468098698172309,Rural,T2
37082_3#19,Streptococcus,6.6237646469781675,5.243847720370786,Rural,T2
37082_3#1,Streptococcus,0.09814963329480487,0.0620654446910891,Rural,T2
37082_3#20,Streptococcus,0.8501260947269016,0.6670108803825329,Rural,T2
37082_3#21,Streptococcus,1.1926579498777248,0.7376491275703952,Rural,T2
37082_3#22,Streptococcus,2.164286591469825,2.2875136268512017,Rural,T2
37082_3#23,Streptococcus,0.01853545327142659,0.0181983637436512,Rural,T2
37082_3#24,Streptococcus,0.3176374635811694,0.22578462202639707,Rural,T2
37082_3#25,Streptococcus,3.204214374957797,1.667062647986451,Rural,T2
37082_3#26,Streptococcus,3.0120673100032733,1.9552474302890699,Rural,T2
37082_3#27,Streptococcus,0.032541456945323,0.03620267174630078,Rural,T2
37082_3#28,Streptococcus,1.4344831226966932,0.7490767421227406,Rural,T2
37082_3#29,Streptococcus,0.0907737340388833,0.13270183068487007,Rural,T2
37082_3#2,Streptococcus,1.0818574248983888,0.6453275191681428,Rural,T2
37082_3#30,Streptococcus,6.274515802745838,4.044419362739784,Rural,T2
37082_3#31,Streptococcus,2.694092998337562,2.433245588917723,Rural,T2
37082_3#32,Streptococcus,1.5732992362239555,0.7225316017674719,Rural,T2
37082_3#3,Streptococcus,0.011751248585185416,0.011583596708978433,Rural,T2
37082_3#4,Streptococcus,5.783596905924197,2.6646336407837365,Rural,T2
37082_3#5,Streptococcus,11.939975448497037,4.406449295702266,Rural,T2
37082_3#6,Streptococcus,0.22958403418508533,0.08945667909488383,Rural,T2
37082_3#7,Streptococcus,1.85795401366391,1.5562227366283785,Rural,T2
37082_3#8,Streptococcus,0.4130976080609859,0.48299361824897274,Rural,T2
37082_3#9,Streptococcus,0.3917190363201003,0.31140204781936476,Rural,T2
36703_3#10,Lentihominibacter,1.0574790584744522,0.4400283500036145,Urban,T2
36703_3#12,Lentihominibacter,0.03145590567403389,0.019515762593068246,Rural,T2
36703_3#13,Lentihominibacter,1.7527368544802144,0.7239057739898765,Rural,T2
36703_3#14,Lentihominibacter,0.04152042961200319,0.01669449053814839,Rural,T2
36703_3#15,Lentihominibacter,0.15130496005892397,0.06843444234556993,Rural,T2
36703_3#16,Lentihominibacter,0.6948290850764046,0.47006435887527065,Rural,T2
36703_3#17,Lentihominibacter,0.38344292796358087,0.3803667942878757,Rural,T2
36703_3#18,Lentihominibacter,0.6340513800080567,0.31142605480799584,Rural,T2
36703_3#19,Lentihominibacter,7.696849337414358,3.8256087428485683,Rural,T2
36703_3#1,Lentihominibacter,2.1221167123302735,0.5940243420265847,Urban,T2
36703_3#21,Lentihominibacter,0.6547211988839723,0.44313660585218756,Rural,T2
36703_3#22,Lentihominibacter,0.6007481495187067,0.5733509695840544,Rural,T2
36703_3#23,Lentihominibacter,5.922214473214457,4.602006724083846,Rural,T2
36703_3#24,Lentihominibacter,0.18206533959954685,0.1656127951553404,Rural,T2
36703_3#25,Lentihominibacter,1.9371606554184364,1.4450897458907037,Rural,T2
36703_3#26,Lentihominibacter,0.5407303128130184,0.3013528864241943,Rural,T2
36703_3#27,Lentihominibacter,1.3221037963096303,1.1258599478336833,Rural,T2
36703_3#28,Lentihominibacter,0.019124501335875514,0.014311620592705625,Rural,T2
36703_3#29,Lentihominibacter,0.09904554024860543,0.09660553685196564,Rural,T2
36703_3#2,Lentihominibacter,0.12751260934983766,0.05239739712753485,Urban,T2
36703_3#30,Lentihominibacter,1.6583346922761223e-05,1.4314417433276724e-05,Rural,T2
36703_3#31,Lentihominibacter,1.555201618356476,1.4405202091496314,Rural,T2
36703_3#32,Lentihominibacter,0.02610876253628968,0.020615771275490535,Rural,T2
36703_3#3,Lentihominibacter,0.08391988717270621,0.024329761214362543,Urban,T2
36703_3#5,Lentihominibacter,0.42311014395957997,0.23700705419432683,Urban,T2
36703_3#6,Lentihominibacter,2.595730558225886,2.243646230618537,Urban,T2
36703_3#7,Lentihominibacter,8.297867164196042,1.98134363735143,Urban,T2
36703_3#8,Lentihominibacter,0.6494779647573995,0.16206438452680952,Urban,T2
36703_3#9,Lentihominibacter,0.798103006960787,0.2302520390671809,Urban,T2
37035_1#10,Lentihominibacter,0.5037956629695536,0.5548063720010327,Rural,T2
37035_1#11,Lentihominibacter,0.13471082399362946,0.1260640462568853,Rural,T2
37035_1#12,Lentihominibacter,0.07878036724815297,0.07222530507114112,Rural,T2
37035_1#13,Lentihominibacter,0.706416205265225,1.008578575887552,Rural,T2
37035_1#14,Lentihominibacter,1.901309855470801,1.7864885672949495,Rural,T2
37035_1#15,Lentihominibacter,3.7549387406274928,1.8368584709486495,Rural,T2
37035_1#16,Lentihominibacter,1.0408850431303023,1.132146243158753,Rural,T2
37035_1#17,Lentihominibacter,0.25502750266561136,0.34255092357950284,Rural,T2
37035_1#18,Lentihominibacter,0.017044958039182167,0.012983212044862264,Rural,T2
37035_1#1,Lentihominibacter,0.2768004454542633,0.14952565198925952,Rural,T2
37035_1#20,Lentihominibacter,0.11715799718652838,0.09886956021859046,Rural,T2
