number,value,datetime_start,datetime_complete,duration,params_algorithm,params_filter_criteria,params_filter_threshold,params_k,state
694,0.5222664488351594,2024-12-18 23:49:15.109821,2024-12-18 23:49:15.235607,0 days 00:00:00.125786,kmeans,abundance,1.9000000000000001,9,COMPLETE
695,0.43334783973982843,2024-12-18 23:49:15.237095,2024-12-18 23:49:15.362557,0 days 00:00:00.125462,kmeans,abundance,1.3,5,COMPLETE
696,0.5448439234710595,2024-12-18 23:49:15.364074,2024-12-18 23:49:15.487210,0 days 00:00:00.123136,kmeans,abundance,2.1,8,COMPLETE
697,0.605233774458598,2024-12-18 23:49:15.488763,2024-12-18 23:49:15.612758,0 days 00:00:00.123995,kmeans,abundance,1.9000000000000001,8,COMPLETE
698,0.5543858783656604,2024-12-18 23:49:15.614302,2024-12-18 23:49:15.736910,0 days 00:00:00.122608,kmeans,abundance,2.0,7,COMPLETE
699,0.6625203387720994,2024-12-18 23:49:15.738445,2024-12-18 23:49:15.863405,0 days 00:00:00.124960,kmeans,abundance,2.2,7,COMPLETE
700,0.5984143739941942,2024-12-18 23:49:15.864959,2024-12-18 23:49:15.991009,0 days 00:00:00.126050,kmeans,abundance,2.2,7,COMPLETE
701,0.5908353495451283,2024-12-18 23:49:15.992556,2024-12-18 23:49:16.116667,0 days 00:00:00.124111,kmeans,abundance,2.2,7,COMPLETE
702,0.5445963864062774,2024-12-18 23:49:16.118229,2024-12-18 23:49:16.246541,0 days 00:00:00.128312,kmeans,abundance,2.1,7,COMPLETE
703,0.5083765173344968,2024-12-18 23:49:16.247962,2024-12-18 23:49:16.372749,0 days 00:00:00.124787,kmeans,abundance,2.3000000000000003,7,COMPLETE
704,0.5434942901061999,2024-12-18 23:49:16.374309,2024-12-18 23:49:16.502672,0 days 00:00:00.128363,kmeans,abundance,2.2,7,COMPLETE
705,0.6379652520118363,2024-12-18 23:49:16.504125,2024-12-18 23:49:16.631516,0 days 00:00:00.127391,kmeans,abundance,2.1,7,COMPLETE
706,0.4978309940153894,2024-12-18 23:49:16.633037,2024-12-18 23:49:16.754423,0 days 00:00:00.121386,kmeans,abundance,2.3000000000000003,7,COMPLETE
707,0.5002644740434686,2024-12-18 23:49:16.755993,2024-12-18 23:49:16.879982,0 days 00:00:00.123989,kmeans,abundance,2.1,7,COMPLETE
708,0.567318062527368,2024-12-18 23:49:16.881547,2024-12-18 23:49:17.007019,0 days 00:00:00.125472,kmeans,abundance,2.2,7,COMPLETE
709,0.5558046506566764,2024-12-18 23:49:17.008557,2024-12-18 23:49:17.132758,0 days 00:00:00.124201,kmeans,abundance,2.1,7,COMPLETE
710,0.5947803858909836,2024-12-18 23:49:17.134309,2024-12-18 23:49:17.260463,0 days 00:00:00.126154,kmeans,abundance,2.1,6,COMPLETE
711,0.5966045228589283,2024-12-18 23:49:17.261992,2024-12-18 23:49:17.384923,0 days 00:00:00.122931,kmeans,abundance,2.3000000000000003,6,COMPLETE
712,0.6283483932487476,2024-12-18 23:49:17.386480,2024-12-18 23:49:17.511215,0 days 00:00:00.124735,kmeans,abundance,2.2,7,COMPLETE
713,0.5630565134987876,2024-12-18 23:49:17.512762,2024-12-18 23:49:17.635272,0 days 00:00:00.122510,kmeans,abundance,2.0,7,COMPLETE
714,0.5377508533486988,2024-12-18 23:49:17.636694,2024-12-18 23:49:17.760935,0 days 00:00:00.124241,kmeans,abundance,2.2,7,COMPLETE
715,0.5745410888712157,2024-12-18 23:49:17.762119,2024-12-18 23:49:17.889997,0 days 00:00:00.127878,kmeans,abundance,2.1,7,COMPLETE
716,0.5369179366237006,2024-12-18 23:49:17.891549,2024-12-18 23:49:18.022853,0 days 00:00:00.131304,kmeans,abundance,2.0,8,COMPLETE
717,0.5925707750223065,2024-12-18 23:49:18.024442,2024-12-18 23:49:18.153819,0 days 00:00:00.129377,kmeans,abundance,2.0,3,COMPLETE
718,0.5175765862680618,2024-12-18 23:49:18.155333,2024-12-18 23:49:18.281333,0 days 00:00:00.126000,kmeans,abundance,2.1,8,COMPLETE
719,0.5655195884561205,2024-12-18 23:49:18.282874,2024-12-18 23:49:18.403483,0 days 00:00:00.120609,kmeans,abundance,2.5,7,COMPLETE
720,0.5786688691569287,2024-12-18 23:49:18.405032,2024-12-18 23:49:18.533155,0 days 00:00:00.128123,kmeans,abundance,1.3,10,COMPLETE
721,0.505710332517412,2024-12-18 23:49:18.534694,2024-12-18 23:49:18.659579,0 days 00:00:00.124885,kmeans,abundance,2.0,6,COMPLETE
722,0.43391379662455387,2024-12-18 23:49:18.661121,2024-12-18 23:49:18.784160,0 days 00:00:00.123039,kmeans,abundance,2.1,10,COMPLETE
723,0.5825162201594167,2024-12-18 23:49:18.785601,2024-12-18 23:49:18.907642,0 days 00:00:00.122041,kmeans,abundance,2.4000000000000004,10,COMPLETE
724,0.5647692663184131,2024-12-18 23:49:18.909061,2024-12-18 23:49:19.037374,0 days 00:00:00.128313,kmeans,abundance,1.9000000000000001,7,COMPLETE
725,0.5731091436135767,2024-12-18 23:49:19.038938,2024-12-18 23:49:19.165370,0 days 00:00:00.126432,kmeans,abundance,2.1,10,COMPLETE
726,0.5338339013012047,2024-12-18 23:49:19.166920,2024-12-18 23:49:19.300663,0 days 00:00:00.133743,kmeans,abundance,0.7000000000000001,10,COMPLETE
727,0.5284972692328274,2024-12-18 23:49:19.302117,2024-12-18 23:49:19.428416,0 days 00:00:00.126299,kmeans,abundance,2.2,8,COMPLETE
728,0.509333097474427,2024-12-18 23:49:19.429972,2024-12-18 23:49:19.558674,0 days 00:00:00.128702,kmeans,abundance,2.0,10,COMPLETE
729,0.5456545955536497,2024-12-18 23:49:19.560101,2024-12-18 23:49:19.695167,0 days 00:00:00.135066,kmeans,abundance,1.4000000000000001,4,COMPLETE
730,0.4997507977048437,2024-12-18 23:49:19.696731,2024-12-18 23:49:19.824381,0 days 00:00:00.127650,kmeans,abundance,1.9000000000000001,10,COMPLETE
731,0.48718600179081717,2024-12-18 23:49:19.825930,2024-12-18 23:49:19.951179,0 days 00:00:00.125249,kmeans,abundance,2.0,8,COMPLETE
732,0.5584513018866754,2024-12-18 23:49:19.952701,2024-12-18 23:49:20.080508,0 days 00:00:00.127807,kmeans,abundance,1.9000000000000001,7,COMPLETE
733,0.5376208518377782,2024-12-18 23:49:20.082038,2024-12-18 23:49:20.207788,0 days 00:00:00.125750,kmeans,abundance,2.3000000000000003,10,COMPLETE
734,0.6568799712340676,2024-12-18 23:49:20.209316,2024-12-18 23:49:20.331939,0 days 00:00:00.122623,kmeans,abundance,2.0,7,COMPLETE
735,0.6109868150488514,2024-12-18 23:49:20.333390,2024-12-18 23:49:20.458180,0 days 00:00:00.124790,kmeans,abundance,2.1,7,COMPLETE
736,0.577071116445863,2024-12-18 23:49:20.459703,2024-12-18 23:49:20.587591,0 days 00:00:00.127888,kmeans,abundance,2.0,7,COMPLETE
737,0.5295151099081791,2024-12-18 23:49:20.589159,2024-12-18 23:49:20.712334,0 days 00:00:00.123175,kmeans,abundance,2.1,7,COMPLETE
738,0.5799377232638988,2024-12-18 23:49:20.713894,2024-12-18 23:49:20.838306,0 days 00:00:00.124412,kmeans,abundance,2.2,7,COMPLETE
739,0.650858051325791,2024-12-18 23:49:20.839726,2024-12-18 23:49:20.967103,0 days 00:00:00.127377,kmeans,abundance,2.0,7,COMPLETE
740,0.5044161403340548,2024-12-18 23:49:20.968415,2024-12-18 23:49:21.097097,0 days 00:00:00.128682,kmeans,abundance,2.1,7,COMPLETE
741,0.6465052258248839,2024-12-18 23:49:21.098557,2024-12-18 23:49:21.229366,0 days 00:00:00.130809,kmeans,abundance,2.0,7,COMPLETE
742,0.5649254359229537,2024-12-18 23:49:21.230929,2024-12-18 23:49:21.357564,0 days 00:00:00.126635,kmeans,abundance,2.2,7,COMPLETE
743,0.6375476559976824,2024-12-18 23:49:21.359069,2024-12-18 23:49:21.485144,0 days 00:00:00.126075,kmeans,abundance,2.1,7,COMPLETE
744,0.5685100811804386,2024-12-18 23:49:21.486552,2024-12-18 23:49:21.612901,0 days 00:00:00.126349,kmeans,abundance,2.0,7,COMPLETE
745,0.556993033571041,2024-12-18 23:49:21.614479,2024-12-18 23:49:21.737651,0 days 00:00:00.123172,kmeans,abundance,2.1,6,COMPLETE
746,0.7018317998714437,2024-12-18 23:49:21.739111,2024-12-18 23:49:21.868150,0 days 00:00:00.129039,kmeans,abundance,1.4000000000000001,7,COMPLETE
747,0.49197486144522623,2024-12-18 23:49:21.869726,2024-12-18 23:49:21.999532,0 days 00:00:00.129806,kmeans,abundance,1.4000000000000001,7,COMPLETE
748,0.658677031955511,2024-12-18 23:49:22.000987,2024-12-18 23:49:22.129022,0 days 00:00:00.128035,kmeans,abundance,1.4000000000000001,7,COMPLETE
749,0.5170796329568731,2024-12-18 23:49:22.130607,2024-12-18 23:49:22.260317,0 days 00:00:00.129710,kmeans,abundance,1.4000000000000001,7,COMPLETE
750,0.5572413625879574,2024-12-18 23:49:22.261907,2024-12-18 23:49:22.391042,0 days 00:00:00.129135,kmeans,abundance,1.3,7,COMPLETE
751,0.5169945384114586,2024-12-18 23:49:22.392622,2024-12-18 23:49:22.524807,0 days 00:00:00.132185,kmeans,abundance,1.3,7,COMPLETE
752,0.5656302102014416,2024-12-18 23:49:22.526404,2024-12-18 23:49:22.659610,0 days 00:00:00.133206,kmeans,abundance,1.4000000000000001,7,COMPLETE
753,0.5197160780748534,2024-12-18 23:49:22.661267,2024-12-18 23:49:22.792741,0 days 00:00:00.131474,kmeans,abundance,1.3,7,COMPLETE
754,0.38414771758979277,2024-12-18 23:49:22.794406,2024-12-18 23:49:22.924855,0 days 00:00:00.130449,kmeans,abundance,1.4000000000000001,7,COMPLETE
755,0.4925805753578795,2024-12-18 23:49:22.926379,2024-12-18 23:49:23.056584,0 days 00:00:00.130205,kmeans,abundance,1.4000000000000001,7,COMPLETE
756,0.642936919808072,2024-12-18 23:49:23.058088,2024-12-18 23:49:23.188468,0 days 00:00:00.130380,kmeans,abundance,1.3,7,COMPLETE
757,0.5980348418252949,2024-12-18 23:49:23.190044,2024-12-18 23:49:23.320038,0 days 00:00:00.129994,kmeans,abundance,1.4000000000000001,7,COMPLETE
758,0.47956194161468857,2024-12-18 23:49:23.321608,2024-12-18 23:49:23.453091,0 days 00:00:00.131483,kmeans,abundance,1.3,6,COMPLETE
759,0.6379832954033487,2024-12-18 23:49:23.454647,2024-12-18 23:49:23.583159,0 days 00:00:00.128512,kmeans,abundance,1.4000000000000001,7,COMPLETE
760,0.5906906453426418,2024-12-18 23:49:23.584712,2024-12-18 23:49:23.712695,0 days 00:00:00.127983,kmeans,abundance,1.4000000000000001,7,COMPLETE
761,0.5512806558504016,2024-12-18 23:49:23.714267,2024-12-18 23:49:23.842860,0 days 00:00:00.128593,kmeans,abundance,1.3,7,COMPLETE
762,0.6808499873774178,2024-12-18 23:49:23.844217,2024-12-18 23:49:23.973884,0 days 00:00:00.129667,kmeans,abundance,1.4000000000000001,8,COMPLETE
763,0.5557661331901435,2024-12-18 23:49:23.975469,2024-12-18 23:49:24.107402,0 days 00:00:00.131933,kmeans,abundance,1.4000000000000001,8,COMPLETE
764,0.24881732422023783,2024-12-18 23:49:24.108986,2024-12-18 23:49:24.301914,0 days 00:00:00.192928,kmeans,abundance,0.1,8,COMPLETE
765,0.5618540786391844,2024-12-18 23:49:24.303456,2024-12-18 23:49:24.436528,0 days 00:00:00.133072,kmeans,abundance,1.4000000000000001,2,COMPLETE
766,0.5209000902887243,2024-12-18 23:49:24.438067,2024-12-18 23:49:24.569171,0 days 00:00:00.131104,kmeans,abundance,1.5,8,COMPLETE
767,0.523701615313421,2024-12-18 23:49:24.570330,2024-12-18 23:49:24.698044,0 days 00:00:00.127714,kmeans,abundance,1.3,8,COMPLETE
768,0.6154713038947762,2024-12-18 23:49:24.699605,2024-12-18 23:49:24.828060,0 days 00:00:00.128455,kmeans,abundance,1.4000000000000001,8,COMPLETE
769,0.7014345147527145,2024-12-18 23:49:24.829376,2024-12-18 23:49:24.955763,0 days 00:00:00.126387,kmeans,abundance,2.0,8,COMPLETE
770,0.6075146647993961,2024-12-18 23:49:24.957228,2024-12-18 23:49:25.087542,0 days 00:00:00.130314,kmeans,abundance,1.5,8,COMPLETE
771,0.5107739404838014,2024-12-18 23:49:25.089078,2024-12-18 23:49:25.217915,0 days 00:00:00.128837,kmeans,abundance,1.9000000000000001,8,COMPLETE
772,0.516666331724389,2024-12-18 23:49:25.219481,2024-12-18 23:49:25.350946,0 days 00:00:00.131465,kmeans,abundance,0.8,8,COMPLETE
773,0.5524617621435643,2024-12-18 23:49:25.352517,2024-12-18 23:49:25.478554,0 days 00:00:00.126037,kmeans,abundance,2.2,8,COMPLETE
774,0.6248994770264203,2024-12-18 23:49:25.480128,2024-12-18 23:49:25.606546,0 days 00:00:00.126418,kmeans,abundance,2.0,8,COMPLETE
775,0.5842577484256953,2024-12-18 23:49:25.608028,2024-12-18 23:49:25.735327,0 days 00:00:00.127299,kmeans,abundance,1.9000000000000001,8,COMPLETE
776,0.585206494961073,2024-12-18 23:49:25.736580,2024-12-18 23:49:25.867752,0 days 00:00:00.131172,kmeans,abundance,1.3,8,COMPLETE
777,0.5435479632778885,2024-12-18 23:49:25.869209,2024-12-18 23:49:25.998727,0 days 00:00:00.129518,kmeans,abundance,2.0,8,COMPLETE
778,0.4971451468293664,2024-12-18 23:49:25.999951,2024-12-18 23:49:26.131476,0 days 00:00:00.131525,kmeans,abundance,1.4000000000000001,8,COMPLETE
779,0.5492845713239629,2024-12-18 23:49:26.133044,2024-12-18 23:49:26.261829,0 days 00:00:00.128785,kmeans,abundance,2.0,8,COMPLETE
780,0.6261289768225927,2024-12-18 23:49:26.263445,2024-12-18 23:49:26.387302,0 days 00:00:00.123857,kmeans,abundance,2.1,8,COMPLETE
781,0.4457577284319234,2024-12-18 23:49:26.388864,2024-12-18 23:49:26.514885,0 days 00:00:00.126021,kmeans,abundance,2.3000000000000003,8,COMPLETE
782,0.5089085372908999,2024-12-18 23:49:26.516080,2024-12-18 23:49:26.645093,0 days 00:00:00.129013,kmeans,abundance,1.5,8,COMPLETE
783,0.06786219133429733,2024-12-18 23:49:26.646670,2024-12-18 23:49:27.468976,0 days 00:00:00.822306,kmeans,abundance,0.0,8,COMPLETE
784,0.571569841417601,2024-12-18 23:49:27.470478,2024-12-18 23:49:27.605632,0 days 00:00:00.135154,kmeans,abundance,1.9000000000000001,8,COMPLETE
785,0.4876044650544988,2024-12-18 23:49:27.607239,2024-12-18 23:49:27.733012,0 days 00:00:00.125773,kmeans,abundance,2.1,8,COMPLETE
786,0.5532433292056229,2024-12-18 23:49:27.734633,2024-12-18 23:49:27.859212,0 days 00:00:00.124579,kmeans,abundance,2.2,8,COMPLETE
787,0.6304183990812507,2024-12-18 23:49:27.860792,2024-12-18 23:49:28.005661,0 days 00:00:00.144869,kmeans,abundance,2.0,8,COMPLETE
788,0.4941244099936973,2024-12-18 23:49:28.007146,2024-12-18 23:49:28.143113,0 days 00:00:00.135967,kmeans,abundance,1.9000000000000001,8,COMPLETE
789,0.5966111043857895,2024-12-18 23:49:28.144705,2024-12-18 23:49:28.275278,0 days 00:00:00.130573,kmeans,abundance,1.4000000000000001,8,COMPLETE
790,0.5856687995759265,2024-12-18 23:49:28.276852,2024-12-18 23:49:28.401383,0 days 00:00:00.124531,kmeans,abundance,1.9000000000000001,8,COMPLETE
791,0.5536908192420907,2024-12-18 23:49:28.402980,2024-12-18 23:49:28.531428,0 days 00:00:00.128448,kmeans,abundance,1.3,5,COMPLETE
792,0.6475454750561446,2024-12-18 23:49:28.533025,2024-12-18 23:49:28.660534,0 days 00:00:00.127509,kmeans,abundance,1.5,8,COMPLETE
793,0.5457502844386777,2024-12-18 23:49:28.662091,2024-12-18 23:49:28.790405,0 days 00:00:00.128314,kmeans,abundance,2.0,8,COMPLETE
794,0.5291486052776893,2024-12-18 23:49:28.791681,2024-12-18 23:49:28.919145,0 days 00:00:00.127464,kmeans,abundance,2.1,9,COMPLETE
795,0.4733809534470135,2024-12-18 23:49:28.920757,2024-12-18 23:49:29.049886,0 days 00:00:00.129129,kmeans,abundance,2.2,8,COMPLETE
796,0.4649966666308134,2024-12-18 23:49:29.051474,2024-12-18 23:49:29.181071,0 days 00:00:00.129597,kmeans,abundance,2.0,8,COMPLETE
797,0.524473942893785,2024-12-18 23:49:29.182660,2024-12-18 23:49:29.309061,0 days 00:00:00.126401,kmeans,abundance,1.9000000000000001,8,COMPLETE
798,0.5803920016584714,2024-12-18 23:49:29.310648,2024-12-18 23:49:29.442130,0 days 00:00:00.131482,kmeans,abundance,0.9,9,COMPLETE
799,0.5516938843106987,2024-12-18 23:49:29.443546,2024-12-18 23:49:29.568672,0 days 00:00:00.125126,kmeans,abundance,2.3000000000000003,6,COMPLETE
800,0.5369660654704707,2024-12-18 23:49:29.570261,2024-12-18 23:49:29.697154,0 days 00:00:00.126893,kmeans,abundance,1.4000000000000001,6,COMPLETE
801,0.5093111853442328,2024-12-18 23:49:29.698764,2024-12-18 23:49:29.825060,0 days 00:00:00.126296,kmeans,abundance,2.0,8,COMPLETE
802,0.5665386273801764,2024-12-18 23:49:29.826644,2024-12-18 23:49:29.952927,0 days 00:00:00.126283,kmeans,abundance,1.9000000000000001,5,COMPLETE
803,0.550239700045548,2024-12-18 23:49:29.954528,2024-12-18 23:49:30.084733,0 days 00:00:00.130205,kmeans,abundance,1.5,9,COMPLETE
804,0.576839643343012,2024-12-18 23:49:30.086224,2024-12-18 23:49:30.215031,0 days 00:00:00.128807,kmeans,abundance,2.1,8,COMPLETE
805,0.5754368020320317,2024-12-18 23:49:30.216612,2024-12-18 23:49:30.343738,0 days 00:00:00.127126,kmeans,abundance,1.4000000000000001,8,COMPLETE
806,0.5352653891286016,2024-12-18 23:49:30.345324,2024-12-18 23:49:30.477987,0 days 00:00:00.132663,kmeans,abundance,1.9000000000000001,7,COMPLETE
807,0.5798387232887415,2024-12-18 23:49:30.479609,2024-12-18 23:49:30.611852,0 days 00:00:00.132243,kmeans,abundance,1.8,9,COMPLETE
808,0.611636782256527,2024-12-18 23:49:30.613486,2024-12-18 23:49:30.742621,0 days 00:00:00.129135,kmeans,abundance,2.0,7,COMPLETE
809,0.5772613578236129,2024-12-18 23:49:30.744193,2024-12-18 23:49:30.872411,0 days 00:00:00.128218,kmeans,abundance,2.1,8,COMPLETE
810,0.5040604423332455,2024-12-18 23:49:30.873920,2024-12-18 23:49:31.009643,0 days 00:00:00.135723,kmeans,abundance,0.8,8,COMPLETE
811,0.5349471806750297,2024-12-18 23:49:31.011095,2024-12-18 23:49:31.142866,0 days 00:00:00.131771,kmeans,abundance,1.3,7,COMPLETE
812,0.5544444941622035,2024-12-18 23:49:31.144327,2024-12-18 23:49:31.269467,0 days 00:00:00.125140,kmeans,abundance,2.2,7,COMPLETE
813,0.5067711840310117,2024-12-18 23:49:31.271016,2024-12-18 23:49:31.398822,0 days 00:00:00.127806,kmeans,abundance,1.9000000000000001,6,COMPLETE
814,0.4135592386144899,2024-12-18 23:49:31.400421,2024-12-18 23:49:31.527021,0 days 00:00:00.126600,kmeans,abundance,2.0,8,COMPLETE
815,0.5561613446992625,2024-12-18 23:49:31.528452,2024-12-18 23:49:31.656417,0 days 00:00:00.127965,kmeans,abundance,1.8,5,COMPLETE
816,0.5177137644465276,2024-12-18 23:49:31.657688,2024-12-18 23:49:31.783419,0 days 00:00:00.125731,kmeans,abundance,2.1,8,COMPLETE
817,0.5804947348517921,2024-12-18 23:49:31.784884,2024-12-18 23:49:31.915178,0 days 00:00:00.130294,kmeans,abundance,1.4000000000000001,4,COMPLETE
818,0.5995017527675479,2024-12-18 23:49:31.916658,2024-12-18 23:49:32.046433,0 days 00:00:00.129775,kmeans,abundance,2.2,9,COMPLETE
819,0.6428587524768222,2024-12-18 23:49:32.047905,2024-12-18 23:49:32.178036,0 days 00:00:00.130131,kmeans,abundance,1.9000000000000001,7,COMPLETE
820,0.46290373320890793,2024-12-18 23:49:32.179630,2024-12-18 23:49:32.308113,0 days 00:00:00.128483,kmeans,abundance,2.0,7,COMPLETE
821,0.6132297964942827,2024-12-18 23:49:32.309719,2024-12-18 23:49:32.440779,0 days 00:00:00.131060,kmeans,abundance,1.5,9,COMPLETE
822,0.43162215090391753,2024-12-18 23:49:32.442196,2024-12-18 23:49:32.574020,0 days 00:00:00.131824,kmeans,abundance,1.3,8,COMPLETE
823,0.5339910265815738,2024-12-18 23:49:32.575603,2024-12-18 23:49:32.700578,0 days 00:00:00.124975,kmeans,abundance,2.1,8,COMPLETE
824,0.546039116376129,2024-12-18 23:49:32.702181,2024-12-18 23:49:32.830421,0 days 00:00:00.128240,kmeans,abundance,2.0,7,COMPLETE
825,0.5349898597341011,2024-12-18 23:49:32.831902,2024-12-18 23:49:32.959379,0 days 00:00:00.127477,kmeans,abundance,1.9000000000000001,7,COMPLETE
826,0.6281336099169114,2024-12-18 23:49:32.960931,2024-12-18 23:49:33.089581,0 days 00:00:00.128650,kmeans,abundance,1.5,8,COMPLETE
827,0.583591846270899,2024-12-18 23:49:33.091112,2024-12-18 23:49:33.223967,0 days 00:00:00.132855,kmeans,abundance,1.4000000000000001,8,COMPLETE
828,0.5861733657059748,2024-12-18 23:49:33.225461,2024-12-18 23:49:33.351165,0 days 00:00:00.125704,kmeans,abundance,1.8,9,COMPLETE
829,0.6752687650596404,2024-12-18 23:49:33.352675,2024-12-18 23:49:33.480490,0 days 00:00:00.127815,kmeans,abundance,2.0,10,COMPLETE
830,0.5780086360658171,2024-12-18 23:49:33.482078,2024-12-18 23:49:33.609010,0 days 00:00:00.126932,kmeans,abundance,2.0,6,COMPLETE
831,0.4811161494304412,2024-12-18 23:49:33.610506,2024-12-18 23:49:33.740568,0 days 00:00:00.130062,kmeans,abundance,2.0,10,COMPLETE
832,0.5497177294658456,2024-12-18 23:49:33.742015,2024-12-18 23:49:33.871820,0 days 00:00:00.129805,kmeans,abundance,2.1,6,COMPLETE
833,0.6204792167733554,2024-12-18 23:49:33.873389,2024-12-18 23:49:34.003893,0 days 00:00:00.130504,kmeans,abundance,2.0,5,COMPLETE
834,0.4478480250692926,2024-12-18 23:49:34.005469,2024-12-18 23:49:34.133143,0 days 00:00:00.127674,kmeans,abundance,1.9000000000000001,10,COMPLETE
835,0.5244027828771691,2024-12-18 23:49:34.134697,2024-12-18 23:49:34.262978,0 days 00:00:00.128281,kmeans,abundance,2.1,10,COMPLETE
836,0.6290336950048016,2024-12-18 23:49:34.264456,2024-12-18 23:49:34.390798,0 days 00:00:00.126342,kmeans,abundance,1.9000000000000001,10,COMPLETE
837,0.5494291337205223,2024-12-18 23:49:34.392250,2024-12-18 23:49:34.520326,0 days 00:00:00.128076,kmeans,abundance,2.0,10,COMPLETE
838,0.5093173163822322,2024-12-18 23:49:34.521591,2024-12-18 23:49:34.648141,0 days 00:00:00.126550,kmeans,abundance,2.1,10,COMPLETE
839,0.4764930808871321,2024-12-18 23:49:34.649330,2024-12-18 23:49:34.775063,0 days 00:00:00.125733,kmeans,abundance,2.0,10,COMPLETE
840,0.4751681856465179,2024-12-18 23:49:34.776519,2024-12-18 23:49:34.901334,0 days 00:00:00.124815,kmeans,abundance,2.3000000000000003,10,COMPLETE
841,0.6204283981070499,2024-12-18 23:49:34.902920,2024-12-18 23:49:35.030555,0 days 00:00:00.127635,kmeans,abundance,2.2,10,COMPLETE
842,0.6743674874552368,2024-12-18 23:49:35.032101,2024-12-18 23:49:35.160075,0 days 00:00:00.127974,kmeans,abundance,1.9000000000000001,10,COMPLETE
843,0.52926147563092,2024-12-18 23:49:35.161643,2024-12-18 23:49:35.292444,0 days 00:00:00.130801,kmeans,abundance,1.9000000000000001,10,COMPLETE
844,0.6456623605869796,2024-12-18 23:49:35.294003,2024-12-18 23:49:35.424015,0 days 00:00:00.130012,kmeans,abundance,1.9000000000000001,10,COMPLETE
845,0.5279612175988333,2024-12-18 23:49:35.425486,2024-12-18 23:49:35.553633,0 days 00:00:00.128147,kmeans,abundance,1.8,10,COMPLETE
846,0.6266466544654433,2024-12-18 23:49:35.555240,2024-12-18 23:49:35.681744,0 days 00:00:00.126504,kmeans,abundance,1.9000000000000001,10,COMPLETE
847,0.5075699262539645,2024-12-18 23:49:35.683254,2024-12-18 23:49:35.809912,0 days 00:00:00.126658,kmeans,abundance,1.9000000000000001,10,COMPLETE
848,0.4706322688301426,2024-12-18 23:49:35.811489,2024-12-18 23:49:35.940188,0 days 00:00:00.128699,kmeans,abundance,1.8,10,COMPLETE
849,0.6311331915411983,2024-12-18 23:49:35.941749,2024-12-18 23:49:36.070826,0 days 00:00:00.129077,kmeans,abundance,2.0,10,COMPLETE
850,0.6013869574503171,2024-12-18 23:49:36.072448,2024-12-18 23:49:36.203626,0 days 00:00:00.131178,kmeans,abundance,1.9000000000000001,10,COMPLETE
851,0.49801705069080554,2024-12-18 23:49:36.205188,2024-12-18 23:49:36.330706,0 days 00:00:00.125518,kmeans,abundance,2.0,10,COMPLETE
852,0.6583851954254981,2024-12-18 23:49:36.332185,2024-12-18 23:49:36.459868,0 days 00:00:00.127683,kmeans,abundance,1.8,10,COMPLETE
853,0.5488905496554124,2024-12-18 23:49:36.461452,2024-12-18 23:49:36.588293,0 days 00:00:00.126841,kmeans,abundance,1.8,10,COMPLETE
854,0.5892987751412453,2024-12-18 23:49:36.589820,2024-12-18 23:49:36.716928,0 days 00:00:00.127108,kmeans,abundance,2.1,10,COMPLETE
855,0.41224357246915644,2024-12-18 23:49:36.718418,2024-12-18 23:49:36.850482,0 days 00:00:00.132064,kmeans,abundance,1.8,10,COMPLETE
856,0.5460614963334621,2024-12-18 23:49:36.852024,2024-12-18 23:49:36.984154,0 days 00:00:00.132130,kmeans,abundance,1.8,10,COMPLETE
857,0.4682277752384316,2024-12-18 23:49:36.985715,2024-12-18 23:49:37.114771,0 days 00:00:00.129056,kmeans,abundance,2.0,10,COMPLETE
858,0.6584319032122715,2024-12-18 23:49:37.116275,2024-12-18 23:49:37.248228,0 days 00:00:00.131953,kmeans,abundance,1.8,10,COMPLETE
859,0.5791027491818864,2024-12-18 23:49:37.249783,2024-12-18 23:49:37.375343,0 days 00:00:00.125560,kmeans,abundance,1.9000000000000001,10,COMPLETE
860,0.5481857831943255,2024-12-18 23:49:37.376962,2024-12-18 23:49:37.506761,0 days 00:00:00.129799,kmeans,abundance,1.8,10,COMPLETE
861,0.6611098680141596,2024-12-18 23:49:37.507903,2024-12-18 23:49:37.635418,0 days 00:00:00.127515,kmeans,abundance,1.9000000000000001,10,COMPLETE
862,0.4891000768326934,2024-12-18 23:49:37.636887,2024-12-18 23:49:37.763695,0 days 00:00:00.126808,kmeans,abundance,2.0,10,COMPLETE
863,0.5791266750970471,2024-12-18 23:49:37.765280,2024-12-18 23:49:37.893059,0 days 00:00:00.127779,kmeans,abundance,1.9000000000000001,10,COMPLETE
864,0.5886780825079928,2024-12-18 23:49:37.894580,2024-12-18 23:49:38.029640,0 days 00:00:00.135060,kmeans,abundance,2.0,10,COMPLETE
865,0.5511870804930499,2024-12-18 23:49:38.031240,2024-12-18 23:49:38.161401,0 days 00:00:00.130161,kmeans,abundance,1.9000000000000001,10,COMPLETE
866,0.5507857171141525,2024-12-18 23:49:38.162974,2024-12-18 23:49:38.290370,0 days 00:00:00.127396,kmeans,abundance,2.1,10,COMPLETE
867,0.5382732482454662,2024-12-18 23:49:38.291949,2024-12-18 23:49:38.422324,0 days 00:00:00.130375,kmeans,abundance,2.0,10,COMPLETE
868,0.5184596944427133,2024-12-18 23:49:38.423863,2024-12-18 23:49:38.555039,0 days 00:00:00.131176,kmeans,abundance,1.9000000000000001,10,COMPLETE
