,Feature,Importance,Specie,abundance
8891,2020313,0.0,Rhizobium sp. TAL182,802.0
8892,430451,0.0,Sinorhizobium sp. M14,166.0
8893,2744519,0.0,Mesorhizobium sp. 131-2-5,420.0
8894,3038924,0.0,Methylobacterium sp. 391_Methyba4,1718.0
8895,1149952,0.0,Brucella sp. 09RB8471,160.0
8896,29461,0.0,Brucella suis,6411.0
8897,56193,0.0,Sphingobium chungbukense,17.0
8898,1525218,0.0,Sulfitobacter sp. CB2047,700.0
8899,2018065,0.0,Roseomonas sp. FDAARGOS_362,212.0
8900,80849,0.0,Wolbachia endosymbiont of Brugia malayi,93.0
8901,215173,0.0,Wolbachia endosymbiont of Bemisia tabaci,132.0
8902,2953988,0.0,Wolbachia endosymbiont (group A) of Bombylius major,26.0
8903,2954056,0.0,Wolbachia endosymbiont (group A) of Sicus ferrugineus,187.0
8904,2769078,0.0,Wolbachia endosymbiont of Spodoptera picta,93.0
8905,2954014,0.0,Wolbachia endosymbiont (group B) of Euphydryas aurinia,230.0
8906,33991,0.0,Rickettsia montanensis,496.0
8907,109232,0.0,Rickettsia monacensis,535.0
8908,2081042,0.0,Polynucleobacter corsicus,270.0
8909,2880988,0.0,Ralstonia sp. RS642,1684.0
8910,177758,0.0,Pseudothermotoga lettingae,1542.0
8911,126740,0.0,Thermotoga sp. RQ2,136.0
8912,2337,0.0,Thermotoga neapolitana,468.0
8913,1911685,0.0,Methanobacterium sp. MZ-A1,403.0
8914,2238,0.0,Haloarcula marismortui,348.0
8915,2242,0.0,Halobacterium salinarum,314.0
8916,3033391,0.0,Haladaptatus sp. QDMS2,49.0
8917,1434103,0.0,Methanosarcina sp. WWM596,311.0
8918,1434102,0.0,Methanosarcina sp. WH1,169.0
8919,1532350,0.0,Metallosphaera tengchongensis,176.0
8920,2565781,0.0,Candidatus Nanohalobium constans,150.0
8921,2956180,0.0,Mahstovirus faecalis,1013.0
8922,2591406,0.0,,14.0
8923,2845816,0.0,,17.0
8924,754053,0.0,,28.0
8925,2805750,0.0,,29.0
8926,407392,0.0,,81.0
8927,764562,0.0,,226.0
8928,1283076,0.0,,283.0
8929,1305708,0.0,,88.0
8930,2767581,0.0,,20.0
8931,2908744,0.0,,46.0
8932,2560847,0.0,Salvovirus salvo,15.0
8933,1985175,0.0,Caeruleovirus Bc431,94.0
8934,2560337,0.0,Shalavirus Shbh1,59.0
8935,55510,0.0,Twortvirus twort,33.0
8936,2560418,0.0,Kochikohdavirus ECP3,41.0
8937,2560628,0.0,Mimasvirus CBB,310.0
8938,2560400,0.0,Mimasvirus GAP32,61.0
8939,2863193,0.0,Kanagawavirus Kosakonia phage 305,126.0
8940,2956050,0.0,Karamvirus mypsh1140,17.0
8941,1913684,0.0,Gaprivervirus vr20,241.0
8942,2844211,0.0,Pseudotevenvirus lw1,35.0
8943,329381,0.0,Pseudotevenvirus RB16,52.0
8944,2843629,0.0,Lasallevirus Acinetobacter virus Acj61,30.0
8945,2956010,0.0,Jiangsuvirus pspyzu05,36.0
8946,2734103,0.0,Cymopoleiavirus swam2,56.0
8947,2734147,0.0,Tefnutvirus siom18,35.0
8948,2734102,0.0,Charybdisvirus scam3,42.0
8949,2955536,0.0,Bristolvirus rhodeisland,25.0
8950,2060092,0.0,Cetovirus ceto,301.0
8951,2006134,0.0,Bixzunavirus Bxz1,99.0
8952,2560849,0.0,Eneladusvirus Yen904,206.0
8953,2955598,0.0,Cellubavirus phi19una,80.0
8954,934027,0.0,Fletchervirus NCTC12673,17.0
8955,2955347,0.0,Anayavirus niklas,22.0
8956,2560541,0.0,Alcyoneusvirus K641,79.0
8957,2560269,0.0,Metrivirus ME3,51.0
8958,2734106,0.0,Eurybiavirus MED4213,13.0
8959,2844300,0.0,Tantvirus tant,19.0
8960,2956076,0.0,Korravirus urla,84.0
8961,2845155,0.0,Fremauxvirus fv1706,16.0
8962,2560688,0.0,Nickievirus nickie,46.0
8963,2843993,0.0,Susfortunavirus susfortuna,64.0
8964,1980926,0.0,Chiangmaivirus RSF1,25.0
8965,1982098,0.0,Abidjanvirus Pseudomonas virus PaMx11,14.0
8966,2955570,0.0,Callevirus phi38una,33.0
8967,1982747,0.0,Woodruffvirus YDN12,32.0
8968,2956353,0.0,Quesadillavirus quesadilla,14.0
8969,1940555,0.0,Roseolovirus Murine roseolovirus,54.0
225,189425,0.0,Paenibacillus graminis,6721.0
8971,3050251,0.0,Varicellovirus canidalpha1,34.0
8972,1586712,0.0,,31.0
8973,381899,0.0,Chlorovirus Paramecium bursaria Chlorella virus A1,57.0
8974,1301280,0.0,Chloriridovirus Invertebrate iridovirus 25,37.0
8975,2704413,0.0,Lymphocystivirus Lymphocystis disease virus 4,87.0
8976,1813599,0.0,Marseillevirus Brazilian marseillevirus,23.0
8977,999883,0.0,,44.0
8978,158684,0.0,Ascovirus TnAV2a,20.0
8979,44088,0.0,Avipoxvirus Canarypox virus,166.0
8980,10256,0.0,Orthopoxvirus Raccoonpox virus,37.0
8981,10244,0.0,Orthopoxvirus Monkeypox virus,33.0
8982,2734573,0.0,Mustelpoxvirus Sea otterpox virus,40.0
8983,10279,0.0,Molluscipoxvirus Molluscum contagiosum virus,12.0
8984,1993630,0.0,Betaentomopoxvirus Adoxophyes honmai entomopoxvirus,78.0
8985,10497,0.0,Asfivirus African swine fever virus,258.0
8986,2015370,0.0,Mastadenovirus Bat mastadenovirus C,25.0
8987,1557035,0.0,,36.0
8988,1172985,0.0,,21.0
8989,2956359,0.0,Replylivirus allogus,99.0
8990,2108205,0.0,,38.0
8991,694009,0.0,Betacoronavirus Severe acute respiratory syndrome-related coronavirus,100.0
8992,3048371,0.0,Solendovirus venanicotianae,29.0
8993,2107708,0.0,Pandoravirus neocaledonia,105.0
8994,1605721,0.0,Pandoravirus inopinatum,135.0
8995,1732180,0.0,,30.0
8996,552509,0.0,,66.0
8997,3047352,0.0,Alphabaculovirus agipsilonis,71.0
8998,307466,0.0,Alphabaculovirus Euproctis digramma nucleopolyhedrovirus,14.0
8999,2560521,0.0,Alphabaculovirus Hemileuca species nucleopolyhedrovirus,16.0
9000,3048237,0.0,Alphabaculovirus orleucostigmae,21.0
9001,3047348,0.0,Alphabaculovirus adhonmai,16.0
9002,3048337,0.0,Betabaculovirus spliturae,13.0
9003,3047765,0.0,Betabaculovirus cnamedinalis,49.0
9004,3047782,0.0,Deltabaculovirus cunigripalpi,23.0
9005,3047953,0.0,Gammanudivirus hogammari,23.0
9006,342409,0.0,Whispovirus White spot syndrome virus,36.0
9007,1391746,0.0,Begomovirus Tomato yellow leaf curl Saudi virus,83.0
9008,2844857,0.0,Hoswirudivirus ARV3,22.0
9009,116759,0.0,Bracoviriform indiense,34.0
9010,2989769,0.0,Staphylococcus sp. IVB6233,164.0
9011,404582,0.0,Micrococcus sp. V7,13.0
9012,2683591,0.0,Rhodococcus sp. 21391,655.0
9013,2911367,0.0,Streptomyces sp. NBU3104,287.0
9014,1096868,0.0,Pseudonocardia sp. EC080625-04,813.0
9015,2918755,0.0,Alcaligenes sp. NLF5-7,715.0
9016,33053,0.0,Neisseria perflava,1564.0
9017,2488567,0.0,Klebsiella sp. FDAARGOS_511,519.0
9018,2259647,0.0,Raoultella sp. X13,1106.0
9019,2742654,0.0,Citrobacter sp. RHBSTW-00535,3102.0
9020,2282309,0.0,Leclercia sp. W17,1007.0
9021,2831893,0.0,Serratia sp. JSRIV001,125.0
9022,1848580,0.0,Hafnia sp. CBA7124,172.0
9023,645292,0.0,Pseudomonas sp. T8,544.0
9024,1206777,0.0,Pseudomonas sp. Lz4W,43.0
9025,1495066,0.0,Pseudomonas capeferrum,422.0
9026,2014541,0.0,Halomonas sp. N3-2A,230.0
9027,2778053,0.0,Aeromonas sp. FDAARGOS 1404,398.0
9028,2364272,0.0,Rhizobium sp. CCGE532,621.0
9029,2819999,0.0,Rhizobium sp. L51/94,1040.0
9030,2769351,0.0,Brucella sp. 6810,222.0
9031,35788,0.0,Rickettsia africae,1294.0
9032,1157947,0.0,Thermotoga sp. Cell2,284.0
9033,2336,0.0,Thermotoga maritima,705.0
9034,2603820,0.0,Methanothermobacter sp. KEPCO-1,37.0
9035,2955429,0.0,Besingivirus coli,243.0
9036,2955235,0.0,Akihdevirus balticus,48.0
9037,1105171,0.0,,226.0
9038,2653271,0.0,,26.0
9039,331278,0.0,,102.0
9040,2801834,0.0,,20.0
9041,2845481,0.0,Teubervirus Q1,24.0
9042,2560426,0.0,Efquatrovirus IME196,475.0
9043,2560436,0.0,Asteriusvirus av121Q,58.0
9044,1982368,0.0,Pepyhexavirus pepy6,25.0
9045,2781608,0.0,,37.0
9046,2734117,0.0,Loughboroughvirus Rosemountvirus ZCSE2,32.0
9047,2956196,0.0,Minorvirus HRTV27,16.0
9048,2955338,0.0,Anayavirus chris,32.0
9049,2845137,0.0,Elpedvirus LpeD,55.0
9050,650121,0.0,Dinodnavirus Heterocapsa circularisquama DNA virus 01,640.0
9051,328615,0.0,Ascovirus Trichoplusia ni ascovirus 2c,30.0
9052,3047860,0.0,Alphanudivirus grybimaculati,129.0
9053,1195166,0.0,Clostridium sp. MT351,22.0
9054,321961,0.0,Candidatus Phytoplasma tritici,16.0
9055,2747372,0.0,Enterobacter sp. DSM 30060,2376.0
9056,1702170,0.0,Citrobacter sp. FDAARGOS_156,1546.0
9057,2609418,0.0,Pseudomonas sp. KUIN-1,97.0
9058,2925837,0.0,Acinetobacter sp. LUNF3,1064.0
9059,2420300,0.0,Acinetobacter sp. FDAARGOS_493,440.0
226,44252,0.0,Paenibacillus macerans,12782.0
9061,2778066,0.0,Aeromonas sp. FDAARGOS 1417,200.0
9062,1636608,0.0,Aeromonas sp. ASNIH3,574.0
9063,1389192,0.0,Cupriavidus sp. USMAHM13,780.0
9064,2364271,0.0,Rhizobium sp. CCGE531,303.0
9065,2821140,0.0,Brucella sp. 458,121.0
9066,849864,0.0,Sphingomonas sp. SH,181.0
9067,2663020,0.0,Sulfolobus sp. E11-6,418.0
9068,2955995,0.0,Jahgtovirus gastrointestinalis,5454.0
9069,1566990,0.0,,108.0
9070,1971414,0.0,,1383.0
9071,1448274,0.0,,78.0
9072,2859655,0.0,,65.0
9073,2509576,0.0,,19.0
9074,2955423,0.0,Benedictvirus theia,22.0
9075,2846064,0.0,Whackvirus whack,22.0
9076,2560785,0.0,Bingvirus bing,46.0
9077,2956233,0.0,Oliverocinquevirus OLIVR5,14.0
9078,1921128,0.0,Homburgvirus LP110,15.0
9079,10245,0.0,Orthopoxvirus Vaccinia virus,49.0
9080,28874,0.0,Orthopoxvirus Volepox virus,50.0
9081,2029293,0.0,,42.0
9082,99000,0.0,Yatapoxvirus Tanapox virus,49.0
9083,1873698,0.0,Pteropopoxvirus Pteropox virus,63.0
9084,307461,0.0,Alphabaculovirus Apocheima cinerarium nucleopolyhedrovirus,13.0
9085,2054641,0.0,Bacillus stercoris,615.0
9086,2070759,0.0,Bacillus sp. MBGLi79,408.0
9087,745774,0.0,Bacillus sp. K1,158.0
9088,1715860,0.0,Staphylococcus sp. AntiMn-1,689.0
9089,2609256,0.0,Rathayibacter sp. VKM Ac-2803,75.0
9090,379067,0.0,Streptomyces bingchenggensis,2757.0
9091,2894082,0.0,Spirosoma sp. KNUC1025,94.0
9092,1411316,0.0,Pedobacter sp.,18.0
9093,2742641,0.0,Citrobacter sp. RHBSTW-00229,2396.0
9094,1703250,0.0,Citrobacter sp. CRE-46,395.0
9095,2566012,0.0,Citrobacter sp. CF971,1077.0
9096,2742625,0.0,Citrobacter sp. RHB35-C17,262.0
9097,2077137,0.0,Enterobacter cloacae complex sp. FDA-CDC-AR_0132,949.0
9098,2831894,0.0,Serratia sp. JSRIV002,134.0
9099,1179669,0.0,Yersinia sp. KBS0713,413.0
9100,2662034,0.0,Pseudomonas sp. 13159349,283.0
9101,676210,0.0,Pseudomonas sp. ATCC 43928,72.0
9102,1415630,0.0,Pseudomonas sp. TKP,2516.0
9103,2597770,0.0,Pseudomonas sp. BJP69,196.0
9104,1338689,0.0,Pseudomonas sp. JY-Q,183.0
9105,2871493,0.0,Pseudomonas sp. SC3(2021),160.0
9106,2861799,0.0,Pseudomonas sp. Colony2,75.0
9107,2926671,0.0,Pseudomonas sp. I3-I5,195.0
9108,2793103,0.0,Pseudomonas sp. IAC-BECa141,120.0
9109,69328,0.0,Pseudomonas sp. VLB120,449.0
9110,2994495,0.0,Pseudomonas paraeruginosa,345.0
9111,251701,0.0,Pseudomonas syringae group genomosp. 3,1082.0
9112,200454,0.0,Pseudomonas tremae,268.0
9113,470150,0.0,Pseudomonas taiwanensis,290.0
9114,487698,0.0,Stenotrophomonas pavanii,185.0
9115,507763,0.0,Halomonas sp. MS1,279.0
9116,213554,0.0,Halomonas campaniensis,235.0
9117,59754,0.0,Alcanivorax borkumensis,301.0
9118,2929515,0.0,Acinetobacter sp. YH12068_T,360.0
9119,1703960,0.0,Rhizobium sp. N113,2282.0
9120,2506430,0.0,Rhizobium rhododendri,263.0
9121,2782629,0.0,Bradyrhizobium sp. 155,323.0
9122,2782609,0.0,Bradyrhizobium sp. 131,726.0
9123,1844051,0.0,Brucella sp. 09RB8910,276.0
9124,1628059,0.0,Sphingomonas sp. JE1,133.0
9125,2955313,0.0,Sphingomonas sp. H160509,70.0
9126,2785912,0.0,Sulfitobacter sp. B30-2,138.0
9127,74349,0.0,Sulfitobacter guttiformis,20.0
9128,185588,0.0,Ruegeria sp. PR1b,27.0
9129,2588299,0.0,Roseivivax sp. THAF197b,545.0
9130,2953980,0.0,Wolbachia endosymbiont (group A) of Apoderus coryli,245.0
9131,2954063,0.0,Wolbachia endosymbiont (group A) of Tiphia femorata,220.0
9132,2954053,0.0,Wolbachia endosymbiont (group A) of Rhinocyllus conicus,55.0
9133,35790,0.0,Rickettsia japonica,288.0
9134,2854261,0.0,Burkholderia sp. EMB26,220.0
9135,2705548,0.0,Caballeronia sp. SBC1,547.0
9136,1232575,0.0,Acidithiobacillus ferridurans,149.0
9137,2572050,0.0,Campylobacter sp. CFSAN093246,2141.0
9138,310769,0.0,Fervidobacterium changbaicum,549.0
9139,2419619,0.0,,42.0
9140,1636271,0.0,,72.0
9141,1567013,0.0,,66.0
9142,1985341,0.0,Moonvirus merlin,20.0
9143,2844109,0.0,Kanagawavirus pei20,37.0
9144,2955534,0.0,Bragavirus pm2,118.0
9145,2733368,0.0,Ahphunavirus Ahp1,12.0
9146,2560297,0.0,Aqualcavirus P14,24.0
9147,2733929,0.0,Krakvirus S39C11,92.0
9148,2560430,0.0,Efquatrovirus SHEF2,594.0
9149,2844120,0.0,Eceepunavirus EcP1,15.0
9150,2734044,0.0,Schiekvirus EFP01,737.0
9151,2956440,0.0,Sharonstreetvirus A18P4,13.0
9152,2734140,0.0,Salacisavirus pssm2,52.0
9153,2845184,0.0,Audreyjarvisvirus av949,44.0
9154,2845502,0.0,Nylescharonvirus LE3,45.0
9155,2734268,0.0,Rogerhendrixvirus hendrix,35.0
9156,1981024,0.0,Cequinquevirus Ld25A,28.0
9157,2956343,0.0,Puppervirus Pupper,32.0
9158,2696355,0.0,Otagovirus Pseudomonas phage PE09,26.0
9159,2956711,0.0,Zitchvirus verity,18.0
9160,1918720,0.0,Cbastvirus ST,17.0
9161,2956211,0.0,Myrnavirus Myranavirus phabba,51.0
9162,2560407,0.0,Nanhaivirus D5C,16.0
9163,2845501,0.0,Saintgironsvirus LE1,24.0
9164,455367,0.0,,144.0
9165,1586714,0.0,Prasinovirus Yellowstone lake phycodnavirus 2,46.0
9166,373996,0.0,Prasinovirus Micromonas pusilla virus SP1,263.0
9167,1993631,0.0,Betaentomopoxvirus Choristoneura rosaceana entomopoxvirus,72.0
9168,2083214,0.0,,29.0
9169,1932926,0.0,Sputnikvirus Mimivirus-dependent virus Zamilon,90.0
9170,2170049,0.0,Ophiovirus ranunculi,45.0
9171,2107707,0.0,Pandoravirus macleodensis,29.0
9172,3047354,0.0,Alphabaculovirus agsegetum,29.0
9173,3047752,0.0,Alphabaculovirus chorosaceanae,12.0
9174,3048204,0.0,Betabaculovirus molatipedis,18.0
9175,2845934,0.0,Porprismacovirus sheas2,43.0
9176,1961679,0.0,Gammapapillomavirus 22,16.0
9177,2083300,0.0,Bracoviriform facetosae,84.0
9178,48221,0.0,Carnobacterium sp.,34.0
9179,361500,0.0,Anaerococcus degeneri,1441.0
9180,2024615,0.0,Mycolicibacterium sp. P1-18,51.0
9181,2861280,0.0,Microbacterium sp. PAMC21962,1134.0
9182,2594455,0.0,Streptomyces sp. RLB3-17,178.0
9183,469590,0.0,Bacteroides sp. 2_2_4,14904.0
9184,2972764,0.0,Bacteroides sp. BFG-637,11185.0
9185,671267,0.0,Phocaeicola sartorii,771.0
9186,2791982,0.0,Providencia sp. 2.29,1523.0
9187,2083051,0.0,Pseudomonas sp. SWI6,250.0
9188,2762896,0.0,Pseudomonas sp. MPDS,96.0
9189,1346287,0.0,Halomonas sp. A3H3,1100.0
9190,1636606,0.0,Aeromonas sp. ASNIH1,647.0
9191,2778060,0.0,Aeromonas sp. FDAARGOS 1411,186.0
9192,1329899,0.0,Cycloclasticus zancles,510.0
9193,2819993,0.0,Rhizobium sp. B21/90,1001.0
9194,1983755,0.0,Sphingobium sp. LB126,201.0
9195,100901,0.0,Wolbachia endosymbiont of Onchocerca ochengi,38.0
9196,2126319,0.0,Variovorax sp. PMC12,463.0
9197,53435,0.0,Treponema paraluiscuniculi,66.0
9198,2663019,0.0,Sulfolobus sp. E5-1-F,218.0
9199,1200300,0.0,Thermogladius calderae,125.0
9200,2955739,0.0,Delmidovirus copri,930.0
9201,2955997,0.0,Jahgtovirus intestinihominis,3935.0
9202,12417,0.0,,19.0
9203,1206110,0.0,,231.0
9204,1572712,0.0,,78.0
9205,2955593,0.0,Cebadecemvirus phi10una,172.0
9206,2733591,0.0,Higashivirus RSB1,22.0
9207,2956317,0.0,Phrappuccinovirus Phreappuccinovirus Phrappuccino,33.0
9208,2686228,0.0,Mementomorivirus Microbacterium phage Matzah,11.0
9209,2560782,0.0,Delepquintavirus DLP5,23.0
9210,1910935,0.0,Agatevirus agate,58.0
9211,345195,0.0,Chloriridovirus Invertebrate iridescent virus 9,110.0
9212,10986,0.0,Phytoreovirus Rice gall dwarf virus,120.0
9213,2107709,0.0,Pandoravirus quercus,160.0
9214,2955936,0.0,Gammanudivirus camaenasi,79.0
9215,2942275,0.0,Rhodococcus sp. GA1,287.0
9216,206662,0.0,Streptomyces sp. FR-008,579.0
9217,1265399,0.0,Streptomyces sp. ID38640,260.0
9218,1535304,0.0,Streptomyces sp. OUCMDZ-3434,221.0
9219,2742673,0.0,Enterobacter sp. RHBSTW-00975,1248.0
9220,2682487,0.0,Stenotrophomonas sp. SXG-1,85.0
9221,80852,0.0,Aliivibrio wodanis,26.0
9222,2895487,0.0,Pseudomonas sp. B21-041,58.0
9223,1566379,0.0,Bradyrhizobium sp. UASWS1016,55.0
9224,42862,0.0,Rickettsia felis,61.0
9225,2954060,0.0,Wolbachia endosymbiont (group A) of Sphecodes monilicornis,89.0
9226,2184051,0.0,,256.0
9227,2845180,0.0,Skunavirus sv79201,145.0
9228,1971429,0.0,Moineauvirus Streptococcus phage P7573,187.0
9229,1971432,0.0,Moineauvirus Streptococcus phage P7602,252.0
9230,2108111,0.0,Moineauvirus Streptococcus phage D1811,109.0
9231,72638,0.0,Moineauvirus Sfi19,79.0
9232,2955533,0.0,Bragavirus p43,70.0
9233,2955704,0.0,Cinqassovirus ah1,33.0
9234,2783674,0.0,Sedonavirus Synechococcus phage S-H9-1,23.0
9235,2588487,0.0,,93.0
9236,1924733,0.0,Kayvirus MCE2014,54.0
9237,1922247,0.0,Sextaecvirus SEP9,71.0
9238,2734207,0.0,Lenusvirus SAC12,54.0
9239,1981020,0.0,Cequinquevirus Ldb,69.0
9240,1814283,0.0,Fipvunavirus Flavobacterium phage Fpv20,47.0
9241,2845949,0.0,Shandongvirus H101,240.0
9242,159183,0.0,Lymphocystivirus Lymphocystis disease virus 2,125.0
9243,2956100,0.0,Lakivirus lakamhaense,82.0
9244,2846590,0.0,Usarudivirus SIRV4,14.0
9245,1559,0.0,Clostridium tertium,1584.0
9246,2854796,0.0,Rhodococcus sp. 11-3,266.0
9247,2609808,0.0,Streptomyces sp. LBUM 1480,827.0
9248,54297,0.0,Limnospira fusiformis,188.0
9249,2811482,0.0,Thermoleptolyngbya sp. PKUAC-SCTB121,544.0
9250,2815206,0.0,Klebsiella sp. AqSCr,4720.0
9251,2675716,0.0,Klebsiella sp. WP7-S18-CRE-02,189.0
9252,2850492,0.0,Enterobacter cloacae complex sp. ECL78,4186.0
9253,1848517,0.0,Enterobacter sp. LU1,780.0
9254,2742656,0.0,Enterobacter sp. RHBSTW-00593,450.0
9255,2980499,0.0,Enterobacter sp. 155105,4891.0
9256,2742636,0.0,Citrobacter sp. RHBSTW-00127,6337.0
9257,3020826,0.0,Serratia sp. K-M0706,427.0
9258,1659194,0.0,Pseudomonas sp. GR 6-02,199.0
9259,2775920,0.0,Stenotrophomonas sp. CW117,276.0
9260,2592625,0.0,Brucella sp. 2280,305.0
9261,1208583,0.0,Commensalibacter papalotli (ex Servin-Garciduenas et al. 2014),19.0
9262,2560431,0.0,Efquatrovirus SHEF4,887.0
9263,2560429,0.0,Efquatrovirus SANTOR1,340.0
9264,2560417,0.0,Efquatrovirus AUEF3,553.0
9265,2560416,0.0,Efquatrovirus AL3,255.0
9266,683735,0.0,,29.0
9267,2783539,0.0,,23.0
9268,2500559,0.0,,45.0
9269,1718158,0.0,,1963.0
9270,2956206,0.0,Mosugukvirus pm2,64.0
9271,2844671,0.0,Kenoshavirus ohmyward,74.0
9272,2365051,0.0,Moineauvirus Streptococcus phage CHPC930,329.0
9273,112023,0.0,Moineauvirus mv7201,122.0
9274,2955965,0.0,Gundelvirus Gundel,36.0
9275,2560545,0.0,Alcyoneusvirus RaK2,30.0
9276,2956145,0.0,Macdonaldcampvirus SB28,87.0
9277,2734275,0.0,Sashavirus sasha,985.0
9278,2734292,0.0,Zetavirus zeta1847,31.0
9279,2859474,0.0,Mudcatvirus Arthrobacter phage Kardesai,16.0
9280,1586713,0.0,Prasinovirus Yellowstone lake phycodnavirus 1,21.0
9281,1903266,0.0,,26.0
9282,3047704,0.0,Alphabaculovirus busuppressariae,11.0
9283,2762328,0.0,Bacillus sp. PAMC28748,2597.0
9284,2897335,0.0,Staphylococcus sp. HL28,386.0
9285,1179670,0.0,Micrococcus sp. KBS0714,376.0
227,2810347,0.0,Paenibacillus tianjinensis,16378.0
9287,2856851,0.0,Rhodococcus sp. LW-XY12,360.0
9288,1807790,0.0,Rhodococcus sp. BH4,173.0
9289,2987521,0.0,Streptomyces sp. BI87,227.0
9290,67313,0.0,Streptomyces lateritius,34.0
9291,1050655,0.0,Synechococcus sp. A15-60,244.0
9292,2992243,0.0,Prosthecochloris sp. SCSIO W1102,55.0
9293,2897413,0.0,Klebsiella sp. KPN54798,4749.0
9294,2861801,0.0,Citrobacter sp. Colony322,459.0
9295,2861800,0.0,Citrobacter sp. Colony475,347.0
9296,2487150,0.0,Metakosakonia sp. MRY16-398,331.0
9297,2935858,0.0,Pectobacterium sp. 21LCBS03,75.0
9298,2560029,0.0,Aeromonas sp. 2692-1,196.0
9299,2898483,0.0,Pseudomonas sp. 7-41,215.0
9300,2886361,0.0,Pseudomonas sp. HN8-3,58.0
9301,2058316,0.0,Shewanella sp. GutDb-MelDb,46.0
9302,2545797,0.0,Acinetobacter sp. FDAARGOS_724,304.0
9303,2866199,0.0,Bradyrhizobium sp. ISRA463,830.0
9304,2954049,0.0,Wolbachia endosymbiont (group B) of Polyommatus icarus,437.0
9305,2709303,0.0,Massilia sp. Se16.2.3,931.0
9306,2867247,0.0,Thermosulfurimonas sp. F29,12.0
9307,38322,0.0,Pseudothermotoga elfii,763.0
9308,2734045,0.0,Schiekvirus EfV12,290.0
9309,2845126,0.0,Watanabevirus wv3521,21.0
9310,52979,0.0,,24.0
9311,1445858,0.0,,1948.0
9312,2900314,0.0,,21.0
9313,2956382,0.0,Roskildevirus cronus,27.0
9314,1993863,0.0,Fromanvirus twister,32.0
9315,2169990,0.0,Machinavirus machina,14.0
9316,2846052,0.0,Mydovirus Ro1,19.0
9317,2656554,0.0,Quhwahvirus Microbacterium phage Teamocil,14.0
9318,2955229,0.0,Acadianvirus serendipitous,15.0
9319,2843987,0.0,Brucesealvirus CPS2,40.0
9320,2560680,0.0,Otagovirus Psa374,15.0
9321,2341050,0.0,Lymphocryptovirus Macaca arctoides gammaherpesvirus 1,37.0
9322,2604840,0.0,,44.0
9323,10506,0.0,Chlorovirus Paramecium bursaria Chlorella virus 1,59.0
9324,880161,0.0,Prasinovirus Micromonas sp. RCC1109 virus MpV1,12.0
9325,2025360,0.0,Centapoxvirus NY_014 poxvirus,118.0
9326,1125677,0.0,Flavivirus Hanko virus,16.0
9327,2508226,0.0,Alphamononivirus Planidovirus 1,23.0
9328,56947,0.0,Betabaculovirus Choristoneura fumiferana granulovirus,16.0
9329,3048329,0.0,Alphabaculovirus altersperidanae,37.0
9330,3047753,0.0,Alphabaculovirus chrychalcites,21.0
9331,1100043,0.0,,14.0
9332,36344,0.0,Bracoviriform inaniti,44.0
9333,2812863,0.0,Rhodococcus sp. PSBB049,181.0
9334,2742655,0.0,Citrobacter sp. RHBSTW-00570,813.0
9335,2587597,0.0,Pseudomonas sp. SWI7,144.0
9336,1675689,0.0,Aeromonas sp. Ne-1,45.0
9337,1840265,0.0,Polaromonas sp. E3S,159.0
9338,1653839,0.0,Borrelia venezuelensis,120.0
9339,145261,0.0,Methanothermobacter wolfeii,114.0
9340,1667322,0.0,,24.0
9341,2845142,0.0,Tybeckvirus SAC12B,117.0
9342,2218618,0.0,,17.0
9343,2845480,0.0,Audreyjarvisvirus L47,49.0
9344,2955351,0.0,Anayavirus validus,21.0
9345,2955243,0.0,Alphachrysovirus cryphonectriae,33.0
9346,3047383,0.0,Alphabaculovirus aucalifonicae,12.0
9347,3047759,0.0,Alphabaculovirus clabilineatae,28.0
9348,419435,0.0,Ichnoviriform fumiferanae,19.0
9349,644410,0.0,Rhodococcus sp. C1,131.0
9350,1225337,0.0,Streptomyces sp. PVA_94-07,149.0
9351,1072658,0.0,Shigella sp. MO17,468.0
9352,2500542,0.0,Salmonella sp. SSDFZ54,359.0
9353,1938820,0.0,Serratia sp. JKS000199,768.0
9354,2509586,0.0,,26.0
9355,2365037,0.0,Brussowvirus Streptococcus phage CHPC640,300.0
9356,3050252,0.0,Varicellovirus caprinealpha1,31.0
9357,2560413,0.0,Orthobunyavirus Enseada orthobunyavirus,22.0
9358,2863583,0.0,Alphabaculovirus Trabala vishnou gigantina nucleopolyhedrovirus,18.0
9359,338644,0.0,Sulfobacillus thermotolerans,33.0
9360,2922857,0.0,Bifidobacterium sp. FKU,6140.0
9361,2917990,0.0,Actinomadura sp. ATCC 31491,16.0
9362,2742642,0.0,Citrobacter sp. RHBSTW-00271,347.0
9363,2716879,0.0,Citrobacter sp. Y3,428.0
9364,2799495,0.0,Raoultella sp. XY-1,847.0
9365,484429,0.0,Sphingobium sp. YBL2,271.0
9366,2953999,0.0,Wolbachia endosymbiont (group A) of Coremacera marginata,308.0
9367,2890407,0.0,Burkholderia sp. B21-007,249.0
9368,2956048,0.0,Kahucivirus intestinalis,16740.0
9369,632112,0.0,Mooreparkvirus Lb3381,36.0
9370,1980964,0.0,Kayvirus S254,32.0
9371,2656546,0.0,Quhwahvirus Microbacterium phage Ariadne,16.0
9372,2845430,0.0,Audreyjarvisvirus P1048,63.0
9373,1982377,0.0,Saphexavirus BC611,43.0
9374,2560476,0.0,Fipvunavirus Fpv4,18.0
