number,value,datetime_start,datetime_complete,duration,params_algorithm,params_filter_criteria,params_filter_threshold,params_k,state
742,0.22123808202508952,2024-12-18 23:45:41.349927,2024-12-18 23:45:41.835367,0 days 00:00:00.485440,kmeans,presence,115,10,COMPLETE
743,0.23512491025788376,2024-12-18 23:45:41.836904,2024-12-18 23:45:42.321085,0 days 00:00:00.484181,kmeans,presence,110,7,COMPLETE
744,0.24213231369023855,2024-12-18 23:45:42.322642,2024-12-18 23:45:42.769183,0 days 00:00:00.446541,kmeans,presence,120,10,COMPLETE
745,0.24237292600454152,2024-12-18 23:45:42.770757,2024-12-18 23:45:43.249123,0 days 00:00:00.478366,kmeans,presence,115,6,COMPLETE
746,0.20539520305732006,2024-12-18 23:45:43.250590,2024-12-18 23:45:43.745714,0 days 00:00:00.495124,kmeans,presence,105,8,COMPLETE
747,0.1888292607273151,2024-12-18 23:45:43.747329,2024-12-18 23:45:44.280551,0 days 00:00:00.533222,kmeans,presence,100,4,COMPLETE
748,0.16474836160711873,2024-12-18 23:45:44.282260,2024-12-18 23:45:44.768769,0 days 00:00:00.486509,kmeans,presence,110,10,COMPLETE
749,0.1654618591615211,2024-12-18 23:45:44.770374,2024-12-18 23:45:45.223729,0 days 00:00:00.453355,kmeans,presence,120,10,COMPLETE
750,0.23713781521912022,2024-12-18 23:45:45.225315,2024-12-18 23:45:45.763748,0 days 00:00:00.538433,kmeans,presence,95,6,COMPLETE
751,0.168141532694749,2024-12-18 23:45:45.765341,2024-12-18 23:45:46.407365,0 days 00:00:00.642024,kmeans,presence,10,5,COMPLETE
752,0.17521202716787476,2024-12-18 23:45:46.408913,2024-12-18 23:45:46.882866,0 days 00:00:00.473953,kmeans,presence,115,10,COMPLETE
753,0.1955503203623871,2024-12-18 23:45:46.884359,2024-12-18 23:45:47.437401,0 days 00:00:00.553042,kmeans,presence,85,5,COMPLETE
754,0.22720656127580188,2024-12-18 23:45:47.439001,2024-12-18 23:45:47.881952,0 days 00:00:00.442951,kmeans,presence,120,9,COMPLETE
755,0.2495197499708882,2024-12-18 23:45:47.883534,2024-12-18 23:45:48.384686,0 days 00:00:00.501152,kmeans,presence,110,10,COMPLETE
756,0.1644748053365839,2024-12-18 23:45:48.386129,2024-12-18 23:45:48.873412,0 days 00:00:00.487283,kmeans,presence,115,9,COMPLETE
757,0.13094583495116208,2024-12-18 23:45:48.874515,2024-12-18 23:45:49.534564,0 days 00:00:00.660049,kmeans,presence,20,10,COMPLETE
758,0.13433396064927172,2024-12-18 23:45:49.536121,2024-12-18 23:45:49.976517,0 days 00:00:00.440396,kmeans,presence,120,7,COMPLETE
759,0.2402483477582801,2024-12-18 23:45:49.977770,2024-12-18 23:45:50.471042,0 days 00:00:00.493272,kmeans,presence,115,8,COMPLETE
760,0.147841826033856,2024-12-18 23:45:50.472241,2024-12-18 23:45:51.031305,0 days 00:00:00.559064,kmeans,presence,90,3,COMPLETE
761,0.1757742694642078,2024-12-18 23:45:51.032574,2024-12-18 23:45:51.512420,0 days 00:00:00.479846,kmeans,presence,115,10,COMPLETE
762,0.13151441726794857,2024-12-18 23:45:51.514004,2024-12-18 23:45:52.012694,0 days 00:00:00.498690,kmeans,presence,110,4,COMPLETE
763,0.1412449555847525,2024-12-18 23:45:52.014322,2024-12-18 23:45:52.610944,0 days 00:00:00.596622,kmeans,presence,50,10,COMPLETE
764,0.15824945534595053,2024-12-18 23:45:52.612392,2024-12-18 23:45:53.133516,0 days 00:00:00.521124,kmeans,presence,105,9,COMPLETE
765,0.12589568050814157,2024-12-18 23:45:53.135134,2024-12-18 23:45:53.576672,0 days 00:00:00.441538,kmeans,presence,120,6,COMPLETE
766,0.31000106773647124,2024-12-18 23:45:53.577951,2024-12-18 23:45:54.060226,0 days 00:00:00.482275,kmeans,presence,115,7,COMPLETE
767,0.17245636566890055,2024-12-18 23:45:54.061685,2024-12-18 23:45:54.507666,0 days 00:00:00.445981,kmeans,presence,120,7,COMPLETE
768,0.2997351176274535,2024-12-18 23:45:54.509121,2024-12-18 23:45:54.967162,0 days 00:00:00.458041,kmeans,presence,115,7,COMPLETE
769,0.14232460605945396,2024-12-18 23:45:54.968354,2024-12-18 23:45:55.426312,0 days 00:00:00.457958,kmeans,presence,120,7,COMPLETE
770,0.15949064901083024,2024-12-18 23:45:55.427868,2024-12-18 23:45:56.030665,0 days 00:00:00.602797,kmeans,presence,45,7,COMPLETE
771,0.1605589367428023,2024-12-18 23:45:56.032273,2024-12-18 23:45:56.493980,0 days 00:00:00.461707,kmeans,presence,115,7,COMPLETE
772,0.2767557568088359,2024-12-18 23:45:56.495585,2024-12-18 23:45:56.985784,0 days 00:00:00.490199,kmeans,presence,115,7,COMPLETE
773,0.28532445619569397,2024-12-18 23:45:56.987072,2024-12-18 23:45:57.552182,0 days 00:00:00.565110,kmeans,presence,60,7,COMPLETE
774,0.09986161516311465,2024-12-18 23:45:57.553423,2024-12-18 23:45:58.125837,0 days 00:00:00.572414,kmeans,presence,50,7,COMPLETE
775,0.11922270688757047,2024-12-18 23:45:58.127431,2024-12-18 23:45:58.724487,0 days 00:00:00.597056,kmeans,presence,55,7,COMPLETE
776,0.17179121191763666,2024-12-18 23:45:58.726076,2024-12-18 23:45:59.169482,0 days 00:00:00.443406,kmeans,presence,120,7,COMPLETE
777,0.14676298771098406,2024-12-18 23:45:59.171068,2024-12-18 23:45:59.609654,0 days 00:00:00.438586,kmeans,presence,120,7,COMPLETE
778,0.24447463472304812,2024-12-18 23:45:59.611304,2024-12-18 23:46:00.204380,0 days 00:00:00.593076,kmeans,presence,60,7,COMPLETE
779,0.3178736131884386,2024-12-18 23:46:00.205912,2024-12-18 23:46:00.681337,0 days 00:00:00.475425,kmeans,presence,115,7,COMPLETE
780,0.24701526469617288,2024-12-18 23:46:00.682862,2024-12-18 23:46:01.287845,0 days 00:00:00.604983,kmeans,presence,45,7,COMPLETE
781,0.15628022924444376,2024-12-18 23:46:01.289426,2024-12-18 23:46:01.906328,0 days 00:00:00.616902,kmeans,presence,25,7,COMPLETE
782,0.2477313468771644,2024-12-18 23:46:01.907901,2024-12-18 23:46:02.375284,0 days 00:00:00.467383,kmeans,presence,120,7,COMPLETE
783,0.16096508353248276,2024-12-18 23:46:02.376874,2024-12-18 23:46:02.871849,0 days 00:00:00.494975,kmeans,presence,115,7,COMPLETE
784,0.23132497292780027,2024-12-18 23:46:02.873111,2024-12-18 23:46:03.371462,0 days 00:00:00.498351,kmeans,presence,115,7,COMPLETE
785,0.16870605300105965,2024-12-18 23:46:03.372976,2024-12-18 23:46:04.075143,0 days 00:00:00.702167,kmeans,presence,15,7,COMPLETE
786,0.16632112474312896,2024-12-18 23:46:04.076696,2024-12-18 23:46:04.512351,0 days 00:00:00.435655,kmeans,presence,120,7,COMPLETE
787,0.2067268886927837,2024-12-18 23:46:04.513937,2024-12-18 23:46:05.139858,0 days 00:00:00.625921,kmeans,presence,20,7,COMPLETE
788,0.12808060932306964,2024-12-18 23:46:05.141527,2024-12-18 23:46:05.609838,0 days 00:00:00.468311,kmeans,presence,115,7,COMPLETE
789,0.19778032283347566,2024-12-18 23:46:05.611273,2024-12-18 23:46:06.046911,0 days 00:00:00.435638,kmeans,presence,120,7,COMPLETE
790,0.19656025167725658,2024-12-18 23:46:06.048521,2024-12-18 23:46:06.534917,0 days 00:00:00.486396,kmeans,presence,115,7,COMPLETE
791,0.1664939950717832,2024-12-18 23:46:06.536494,2024-12-18 23:46:07.024508,0 days 00:00:00.488014,kmeans,presence,115,7,COMPLETE
792,0.19598206806636498,2024-12-18 23:46:07.026125,2024-12-18 23:46:07.477905,0 days 00:00:00.451780,kmeans,presence,120,7,COMPLETE
793,0.19096376560813275,2024-12-18 23:46:07.479516,2024-12-18 23:46:07.974710,0 days 00:00:00.495194,kmeans,presence,110,7,COMPLETE
794,0.1833370526229634,2024-12-18 23:46:07.976245,2024-12-18 23:46:08.451562,0 days 00:00:00.475317,kmeans,presence,115,7,COMPLETE
795,0.19131096234049472,2024-12-18 23:46:08.453131,2024-12-18 23:46:08.910499,0 days 00:00:00.457368,kmeans,presence,120,7,COMPLETE
796,0.21165383215753245,2024-12-18 23:46:08.912020,2024-12-18 23:46:09.732781,0 days 00:00:00.820761,kmeans,presence,0,7,COMPLETE
797,0.12893117445398672,2024-12-18 23:46:09.734375,2024-12-18 23:46:10.214378,0 days 00:00:00.480003,kmeans,presence,120,7,COMPLETE
798,0.21348444809322142,2024-12-18 23:46:10.215990,2024-12-18 23:46:10.697069,0 days 00:00:00.481079,kmeans,presence,115,7,COMPLETE
799,0.14010092147970568,2024-12-18 23:46:10.698662,2024-12-18 23:46:11.204721,0 days 00:00:00.506059,kmeans,presence,110,7,COMPLETE
800,0.2220928642050044,2024-12-18 23:46:11.206323,2024-12-18 23:46:11.855553,0 days 00:00:00.649230,kmeans,presence,25,7,COMPLETE
801,0.14843282136660385,2024-12-18 23:46:11.857117,2024-12-18 23:46:12.347311,0 days 00:00:00.490194,kmeans,presence,115,7,COMPLETE
802,0.14076656512919253,2024-12-18 23:46:12.348937,2024-12-18 23:46:12.817965,0 days 00:00:00.469028,kmeans,presence,120,7,COMPLETE
803,0.16737209693716112,2024-12-18 23:46:12.819230,2024-12-18 23:46:13.343165,0 days 00:00:00.523935,kmeans,presence,110,7,COMPLETE
804,0.244024605179378,2024-12-18 23:46:13.344766,2024-12-18 23:46:13.841404,0 days 00:00:00.496638,kmeans,presence,115,7,COMPLETE
805,0.28133425986587807,2024-12-18 23:46:13.842958,2024-12-18 23:46:14.282767,0 days 00:00:00.439809,kmeans,presence,120,7,COMPLETE
806,0.1616794772819726,2024-12-18 23:46:14.284369,2024-12-18 23:46:14.929940,0 days 00:00:00.645571,kmeans,presence,40,7,COMPLETE
807,0.18309701313152474,2024-12-18 23:46:14.931598,2024-12-18 23:46:15.477382,0 days 00:00:00.545784,kmeans,presence,95,7,COMPLETE
808,0.20335004341151783,2024-12-18 23:46:15.478923,2024-12-18 23:46:15.960485,0 days 00:00:00.481562,kmeans,presence,115,7,COMPLETE
809,0.22386466445206668,2024-12-18 23:46:15.962007,2024-12-18 23:46:16.459752,0 days 00:00:00.497745,kmeans,presence,110,7,COMPLETE
810,0.202985528435265,2024-12-18 23:46:16.461310,2024-12-18 23:46:16.913277,0 days 00:00:00.451967,kmeans,presence,120,8,COMPLETE
811,0.14468482950147885,2024-12-18 23:46:16.914576,2024-12-18 23:46:17.409156,0 days 00:00:00.494580,kmeans,presence,115,7,COMPLETE
812,0.20522188660892426,2024-12-18 23:46:17.410783,2024-12-18 23:46:17.904614,0 days 00:00:00.493831,kmeans,presence,115,7,COMPLETE
813,0.20759201461981838,2024-12-18 23:46:17.906123,2024-12-18 23:46:18.360467,0 days 00:00:00.454344,kmeans,presence,120,7,COMPLETE
814,0.10959067212467566,2024-12-18 23:46:18.361962,2024-12-18 23:46:18.995557,0 days 00:00:00.633595,kmeans,presence,45,8,COMPLETE
815,0.17471649676309134,2024-12-18 23:46:18.997110,2024-12-18 23:46:19.493723,0 days 00:00:00.496613,kmeans,presence,110,7,COMPLETE
816,0.16938171297746063,2024-12-18 23:46:19.495348,2024-12-18 23:46:20.031175,0 days 00:00:00.535827,kmeans,presence,100,7,COMPLETE
817,0.12614201156403285,2024-12-18 23:46:20.032749,2024-12-18 23:46:20.622086,0 days 00:00:00.589337,kmeans,presence,55,8,COMPLETE
818,0.15251961474827974,2024-12-18 23:46:20.623708,2024-12-18 23:46:21.096240,0 days 00:00:00.472532,kmeans,presence,115,7,COMPLETE
819,0.21020220683888458,2024-12-18 23:46:21.097820,2024-12-18 23:46:21.544556,0 days 00:00:00.446736,kmeans,presence,120,7,COMPLETE
820,0.16791463900362172,2024-12-18 23:46:21.546161,2024-12-18 23:46:22.033874,0 days 00:00:00.487713,kmeans,presence,115,7,COMPLETE
821,0.1636986408186745,2024-12-18 23:46:22.035333,2024-12-18 23:46:22.539729,0 days 00:00:00.504396,kmeans,presence,115,8,COMPLETE
822,0.1891732263467857,2024-12-18 23:46:22.541361,2024-12-18 23:46:23.021348,0 days 00:00:00.479987,kmeans,presence,120,7,COMPLETE
823,0.15327844003877397,2024-12-18 23:46:23.023018,2024-12-18 23:46:23.594201,0 days 00:00:00.571183,kmeans,presence,50,2,COMPLETE
824,0.12676041265144525,2024-12-18 23:46:23.595792,2024-12-18 23:46:24.231902,0 days 00:00:00.636110,kmeans,presence,20,7,COMPLETE
825,0.17597400290606546,2024-12-18 23:46:24.233506,2024-12-18 23:46:24.713049,0 days 00:00:00.479543,kmeans,presence,110,8,COMPLETE
826,0.17595834625370563,2024-12-18 23:46:24.714551,2024-12-18 23:46:25.153597,0 days 00:00:00.439046,kmeans,presence,120,4,COMPLETE
827,0.2042063047305046,2024-12-18 23:46:25.154814,2024-12-18 23:46:25.638766,0 days 00:00:00.483952,kmeans,presence,115,7,COMPLETE
828,0.24963539688912875,2024-12-18 23:46:25.640399,2024-12-18 23:46:26.167828,0 days 00:00:00.527429,kmeans,presence,110,7,COMPLETE
829,0.22112162660901813,2024-12-18 23:46:26.169063,2024-12-18 23:46:26.610514,0 days 00:00:00.441451,kmeans,presence,120,5,COMPLETE
830,0.11267833180013964,2024-12-18 23:46:26.612051,2024-12-18 23:46:27.199791,0 days 00:00:00.587740,kmeans,presence,65,3,COMPLETE
831,0.23441089641538845,2024-12-18 23:46:27.201369,2024-12-18 23:46:27.752577,0 days 00:00:00.551208,kmeans,presence,95,9,COMPLETE
832,0.1496547829076725,2024-12-18 23:46:27.754076,2024-12-18 23:46:28.257102,0 days 00:00:00.503026,kmeans,presence,115,7,COMPLETE
833,0.26437698194995035,2024-12-18 23:46:28.258721,2024-12-18 23:46:28.870061,0 days 00:00:00.611340,kmeans,presence,35,7,COMPLETE
834,0.29103844992465305,2024-12-18 23:46:28.871669,2024-12-18 23:46:29.315090,0 days 00:00:00.443421,kmeans,presence,120,8,COMPLETE
835,0.1635180494073022,2024-12-18 23:46:29.316599,2024-12-18 23:46:29.781180,0 days 00:00:00.464581,kmeans,presence,120,8,COMPLETE
836,0.15662514596230825,2024-12-18 23:46:29.782474,2024-12-18 23:46:30.232410,0 days 00:00:00.449936,kmeans,presence,120,9,COMPLETE
837,0.24207693286300602,2024-12-18 23:46:30.233908,2024-12-18 23:46:30.679998,0 days 00:00:00.446090,kmeans,presence,120,9,COMPLETE
838,0.1542499640234751,2024-12-18 23:46:30.681588,2024-12-18 23:46:31.139835,0 days 00:00:00.458247,kmeans,presence,120,8,COMPLETE
839,0.19247630013659692,2024-12-18 23:46:31.141442,2024-12-18 23:46:31.600209,0 days 00:00:00.458767,kmeans,presence,120,8,COMPLETE
840,0.30298456757632924,2024-12-18 23:46:31.601840,2024-12-18 23:46:32.073638,0 days 00:00:00.471798,kmeans,presence,120,8,COMPLETE
841,0.13430899402555418,2024-12-18 23:46:32.075187,2024-12-18 23:46:32.532068,0 days 00:00:00.456881,kmeans,presence,120,8,COMPLETE
842,0.16468158783011771,2024-12-18 23:46:32.533661,2024-12-18 23:46:32.990309,0 days 00:00:00.456648,kmeans,presence,120,9,COMPLETE
843,0.20614325129596822,2024-12-18 23:46:32.991609,2024-12-18 23:46:33.460973,0 days 00:00:00.469364,kmeans,presence,120,8,COMPLETE
844,0.14788554335533166,2024-12-18 23:46:33.462195,2024-12-18 23:46:33.922870,0 days 00:00:00.460675,kmeans,presence,120,8,COMPLETE
845,0.17826442271021467,2024-12-18 23:46:33.924489,2024-12-18 23:46:34.381662,0 days 00:00:00.457173,kmeans,presence,120,8,COMPLETE
846,0.15669318700457927,2024-12-18 23:46:34.383210,2024-12-18 23:46:34.843058,0 days 00:00:00.459848,kmeans,presence,120,8,COMPLETE
847,0.26195463440867645,2024-12-18 23:46:34.844554,2024-12-18 23:46:35.286938,0 days 00:00:00.442384,kmeans,presence,120,8,COMPLETE
848,0.13438511725003596,2024-12-18 23:46:35.288429,2024-12-18 23:46:35.720417,0 days 00:00:00.431988,kmeans,presence,120,9,COMPLETE
849,0.1725035354372355,2024-12-18 23:46:35.721917,2024-12-18 23:46:36.195678,0 days 00:00:00.473761,kmeans,presence,115,9,COMPLETE
850,0.2378619816407291,2024-12-18 23:46:36.197286,2024-12-18 23:46:36.677553,0 days 00:00:00.480267,kmeans,presence,115,8,COMPLETE
851,0.14473731190337283,2024-12-18 23:46:36.679158,2024-12-18 23:46:37.123681,0 days 00:00:00.444523,kmeans,presence,120,8,COMPLETE
852,0.10746697441124371,2024-12-18 23:46:37.125260,2024-12-18 23:46:37.611895,0 days 00:00:00.486635,kmeans,presence,115,9,COMPLETE
853,0.1724977715348935,2024-12-18 23:46:37.613493,2024-12-18 23:46:38.080280,0 days 00:00:00.466787,kmeans,presence,120,9,COMPLETE
854,0.21797806884969337,2024-12-18 23:46:38.081717,2024-12-18 23:46:38.541823,0 days 00:00:00.460106,kmeans,presence,115,9,COMPLETE
855,0.13165544329559256,2024-12-18 23:46:38.543354,2024-12-18 23:46:38.994068,0 days 00:00:00.450714,kmeans,presence,120,8,COMPLETE
856,0.18854472202475572,2024-12-18 23:46:38.995511,2024-12-18 23:46:39.489340,0 days 00:00:00.493829,kmeans,presence,115,9,COMPLETE
857,0.17796445690875248,2024-12-18 23:46:39.490933,2024-12-18 23:46:39.963624,0 days 00:00:00.472691,kmeans,presence,115,9,COMPLETE
858,0.16786926217257628,2024-12-18 23:46:39.965241,2024-12-18 23:46:40.421707,0 days 00:00:00.456466,kmeans,presence,120,9,COMPLETE
859,0.14856857689748168,2024-12-18 23:46:40.423244,2024-12-18 23:46:40.910329,0 days 00:00:00.487085,kmeans,presence,115,8,COMPLETE
860,0.17556664416439496,2024-12-18 23:46:40.911901,2024-12-18 23:46:41.355468,0 days 00:00:00.443567,kmeans,presence,120,9,COMPLETE
861,0.22015249133783424,2024-12-18 23:46:41.357079,2024-12-18 23:46:41.823219,0 days 00:00:00.466140,kmeans,presence,120,8,COMPLETE
862,0.17047260198928896,2024-12-18 23:46:41.824740,2024-12-18 23:46:42.329113,0 days 00:00:00.504373,kmeans,presence,115,9,COMPLETE
863,0.21349169886249275,2024-12-18 23:46:42.330641,2024-12-18 23:46:42.835204,0 days 00:00:00.504563,kmeans,presence,110,5,COMPLETE
864,0.23880556480456785,2024-12-18 23:46:42.836722,2024-12-18 23:46:43.307927,0 days 00:00:00.471205,kmeans,presence,115,4,COMPLETE
865,0.21900078498859252,2024-12-18 23:46:43.309440,2024-12-18 23:46:43.968529,0 days 00:00:00.659089,kmeans,presence,15,9,COMPLETE
866,0.22640725431062583,2024-12-18 23:46:43.969748,2024-12-18 23:46:44.425949,0 days 00:00:00.456201,kmeans,presence,120,7,COMPLETE
867,0.21214429177733693,2024-12-18 23:46:44.427616,2024-12-18 23:46:45.061104,0 days 00:00:00.633488,kmeans,presence,25,2,COMPLETE
868,0.19567697440722553,2024-12-18 23:46:45.062565,2024-12-18 23:46:45.529412,0 days 00:00:00.466847,kmeans,presence,115,3,COMPLETE
869,0.15727296957154444,2024-12-18 23:46:45.530920,2024-12-18 23:46:46.000560,0 days 00:00:00.469640,kmeans,presence,120,8,COMPLETE
870,0.23864302045295108,2024-12-18 23:46:46.002203,2024-12-18 23:46:46.485829,0 days 00:00:00.483626,kmeans,presence,115,7,COMPLETE
871,0.11394128123008485,2024-12-18 23:46:46.487278,2024-12-18 23:46:47.050920,0 days 00:00:00.563642,kmeans,presence,105,9,COMPLETE
872,0.1450859734692983,2024-12-18 23:46:47.052421,2024-12-18 23:46:47.612503,0 days 00:00:00.560082,kmeans,presence,110,7,COMPLETE
873,0.1573188313083194,2024-12-18 23:46:47.613625,2024-12-18 23:46:48.071594,0 days 00:00:00.457969,kmeans,presence,120,5,COMPLETE
874,0.2451594745268146,2024-12-18 23:46:48.072737,2024-12-18 23:46:48.614722,0 days 00:00:00.541985,kmeans,presence,100,8,COMPLETE
875,0.17871803037240283,2024-12-18 23:46:48.615932,2024-12-18 23:46:49.072871,0 days 00:00:00.456939,kmeans,presence,120,9,COMPLETE
876,0.1695835281207314,2024-12-18 23:46:49.073949,2024-12-18 23:46:49.735568,0 days 00:00:00.661619,kmeans,presence,5,5,COMPLETE
877,0.22997059856789684,2024-12-18 23:46:49.736672,2024-12-18 23:46:50.249972,0 days 00:00:00.513300,kmeans,presence,115,7,COMPLETE
878,0.19189274113256616,2024-12-18 23:46:50.251578,2024-12-18 23:46:50.767512,0 days 00:00:00.515934,kmeans,presence,110,9,COMPLETE
879,0.17238249395275082,2024-12-18 23:46:50.768796,2024-12-18 23:46:51.212218,0 days 00:00:00.443422,kmeans,presence,120,7,COMPLETE
880,0.18725529503489316,2024-12-18 23:46:51.213519,2024-12-18 23:46:51.697191,0 days 00:00:00.483672,kmeans,presence,115,4,COMPLETE
881,0.1426193308737657,2024-12-18 23:46:51.698790,2024-12-18 23:46:52.318037,0 days 00:00:00.619247,kmeans,presence,20,8,COMPLETE
882,0.15535859411113032,2024-12-18 23:46:52.319570,2024-12-18 23:46:52.792987,0 days 00:00:00.473417,kmeans,presence,115,7,COMPLETE
883,0.20180880700998535,2024-12-18 23:46:52.794570,2024-12-18 23:46:53.381590,0 days 00:00:00.587020,kmeans,presence,30,9,COMPLETE
884,0.29555118966373667,2024-12-18 23:46:53.383120,2024-12-18 23:46:53.831067,0 days 00:00:00.447947,kmeans,presence,120,7,COMPLETE
885,0.26013650912830544,2024-12-18 23:46:53.832501,2024-12-18 23:46:54.338963,0 days 00:00:00.506462,kmeans,presence,110,7,COMPLETE
886,0.20325556856606827,2024-12-18 23:46:54.340446,2024-12-18 23:46:54.782154,0 days 00:00:00.441708,kmeans,presence,120,7,COMPLETE
887,0.14382133090009408,2024-12-18 23:46:54.783463,2024-12-18 23:46:55.256519,0 days 00:00:00.473056,kmeans,presence,115,7,COMPLETE
888,0.1795707779536262,2024-12-18 23:46:55.258143,2024-12-18 23:46:55.734780,0 days 00:00:00.476637,kmeans,presence,115,7,COMPLETE
889,0.1252010806828067,2024-12-18 23:46:55.736421,2024-12-18 23:46:56.186489,0 days 00:00:00.450068,kmeans,presence,120,7,COMPLETE
890,0.17098320253708155,2024-12-18 23:46:56.188046,2024-12-18 23:46:56.703683,0 days 00:00:00.515637,kmeans,presence,105,7,COMPLETE
891,0.169653551593714,2024-12-18 23:46:56.705315,2024-12-18 23:46:57.267112,0 days 00:00:00.561797,kmeans,presence,95,7,COMPLETE
892,0.1849885734861082,2024-12-18 23:46:57.268635,2024-12-18 23:46:57.722187,0 days 00:00:00.453552,kmeans,presence,120,7,COMPLETE
893,0.22315547268172434,2024-12-18 23:46:57.723597,2024-12-18 23:46:58.239562,0 days 00:00:00.515965,kmeans,presence,110,7,COMPLETE
894,0.1672090737356803,2024-12-18 23:46:58.241137,2024-12-18 23:46:58.747365,0 days 00:00:00.506228,kmeans,presence,110,7,COMPLETE
895,0.14057698558874385,2024-12-18 23:46:58.749060,2024-12-18 23:46:59.252493,0 days 00:00:00.503433,kmeans,presence,115,7,COMPLETE
896,0.1829312877739996,2024-12-18 23:46:59.254123,2024-12-18 23:46:59.732555,0 days 00:00:00.478432,kmeans,presence,115,7,COMPLETE
897,0.2100372907154465,2024-12-18 23:46:59.734053,2024-12-18 23:47:00.360421,0 days 00:00:00.626368,kmeans,presence,25,6,COMPLETE
898,0.22676382401909032,2024-12-18 23:47:00.362069,2024-12-18 23:47:00.824952,0 days 00:00:00.462883,kmeans,presence,120,7,COMPLETE
899,0.13233308281141018,2024-12-18 23:47:00.826164,2024-12-18 23:47:01.289145,0 days 00:00:00.462981,kmeans,presence,120,7,COMPLETE
900,0.14763422196386616,2024-12-18 23:47:01.290785,2024-12-18 23:47:01.933350,0 days 00:00:00.642565,kmeans,presence,10,7,COMPLETE
901,0.12742690042255087,2024-12-18 23:47:01.934887,2024-12-18 23:47:02.475814,0 days 00:00:00.540927,kmeans,presence,90,7,COMPLETE
902,0.1957803985310926,2024-12-18 23:47:02.477352,2024-12-18 23:47:02.958205,0 days 00:00:00.480853,kmeans,presence,115,4,COMPLETE
903,0.2789142027843994,2024-12-18 23:47:02.959797,2024-12-18 23:47:03.439656,0 days 00:00:00.479859,kmeans,presence,115,8,COMPLETE
904,0.156980506356202,2024-12-18 23:47:03.441155,2024-12-18 23:47:03.940026,0 days 00:00:00.498871,kmeans,presence,110,3,COMPLETE
905,0.1692709284897279,2024-12-18 23:47:03.941654,2024-12-18 23:47:04.407413,0 days 00:00:00.465759,kmeans,presence,120,6,COMPLETE
906,0.14872239797707187,2024-12-18 23:47:04.409050,2024-12-18 23:47:04.917230,0 days 00:00:00.508180,kmeans,presence,110,7,COMPLETE
907,0.11901209883257013,2024-12-18 23:47:04.918888,2024-12-18 23:47:05.567660,0 days 00:00:00.648772,kmeans,presence,20,7,COMPLETE
908,0.13447268868939852,2024-12-18 23:47:05.568854,2024-12-18 23:47:06.041517,0 days 00:00:00.472663,kmeans,presence,115,5,COMPLETE
909,0.21806479595790518,2024-12-18 23:47:06.043013,2024-12-18 23:47:06.570070,0 days 00:00:00.527057,kmeans,presence,100,8,COMPLETE
910,0.17721901606333487,2024-12-18 23:47:06.571711,2024-12-18 23:47:07.034779,0 days 00:00:00.463068,kmeans,presence,120,7,COMPLETE
911,0.215752488859387,2024-12-18 23:47:07.036453,2024-12-18 23:47:07.543303,0 days 00:00:00.506850,kmeans,presence,115,7,COMPLETE
912,0.2790854990609098,2024-12-18 23:47:07.544923,2024-12-18 23:47:07.988479,0 days 00:00:00.443556,kmeans,presence,120,8,COMPLETE
913,0.13882914432613203,2024-12-18 23:47:07.989968,2024-12-18 23:47:08.482970,0 days 00:00:00.493002,kmeans,presence,105,6,COMPLETE
914,0.19338176707988444,2024-12-18 23:47:08.484472,2024-12-18 23:47:09.094940,0 days 00:00:00.610468,kmeans,presence,15,5,COMPLETE
915,0.21122634529256124,2024-12-18 23:47:09.096392,2024-12-18 23:47:09.620425,0 days 00:00:00.524033,kmeans,presence,100,6,COMPLETE
916,0.2278858436499347,2024-12-18 23:47:09.621943,2024-12-18 23:47:10.068997,0 days 00:00:00.447054,kmeans,presence,120,3,COMPLETE
917,0.14627769725353618,2024-12-18 23:47:10.070618,2024-12-18 23:47:10.550477,0 days 00:00:00.479859,kmeans,presence,115,7,COMPLETE
918,0.21493460110192467,2024-12-18 23:47:10.552086,2024-12-18 23:47:11.048625,0 days 00:00:00.496539,kmeans,presence,110,4,COMPLETE
919,0.18986773427062328,2024-12-18 23:47:11.050023,2024-12-18 23:47:11.535516,0 days 00:00:00.485493,kmeans,presence,115,7,COMPLETE
920,0.23075888031336667,2024-12-18 23:47:11.536896,2024-12-18 23:47:11.980915,0 days 00:00:00.444019,kmeans,presence,120,7,COMPLETE
921,0.19375042153325864,2024-12-18 23:47:11.982120,2024-12-18 23:47:12.585967,0 days 00:00:00.603847,kmeans,presence,30,5,COMPLETE
922,0.15352780318404993,2024-12-18 23:47:12.587479,2024-12-18 23:47:13.065742,0 days 00:00:00.478263,kmeans,presence,115,7,COMPLETE
923,0.16207590235685027,2024-12-18 23:47:13.067282,2024-12-18 23:47:13.511331,0 days 00:00:00.444049,kmeans,presence,120,8,COMPLETE
924,0.1909144844680749,2024-12-18 23:47:13.512967,2024-12-18 23:47:13.999170,0 days 00:00:00.486203,kmeans,presence,105,7,COMPLETE
925,0.2770319451455654,2024-12-18 23:47:14.000502,2024-12-18 23:47:14.467128,0 days 00:00:00.466626,kmeans,presence,115,4,COMPLETE
926,0.2199049652070101,2024-12-18 23:47:14.468744,2024-12-18 23:47:14.973472,0 days 00:00:00.504728,kmeans,presence,110,6,COMPLETE
927,0.18128619346984406,2024-12-18 23:47:14.975095,2024-12-18 23:47:15.517170,0 days 00:00:00.542075,kmeans,presence,95,2,COMPLETE
